"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
20,,47707603.081323,54323573.334413,0,8,0,0,yes,1.000000
19,,205595432.137848,255202391.886090,0,8,0,0,yes,1.000000
18,,6912402.709697,16236039.745437,0,2,0,0,yes,1.000000
17,,454391920.707954,497851798.725110,0,15,0,0,yes,1.000000
16,,296351780.189224,398261349.187222,0,13,0,0,yes,1.000000
15,,26205526.782636,79865355.079470,0,11,0,0,yes,1.000000
14,,12003992.311404,27466745.572740,0,7,0,0,yes,1.000000
13,,17863544.902068,19163698.644920,0,5,0,0,yes,1.000000
12,,705066430.688418,766849270.045073,0,9,0,0,yes,1.000000
11,,1003817025.933365,1012568431.839315,0,10,0,0,yes,1.000000
10,,1102896837.645510,1108804697.360510,0,8,0,0,yes,1.000000
9,,12125270.957123,18470751.087927,0,4,0,0,yes,1.000000
8,,2340142025.314821,2357860806.393039,0,21,0,0,yes,1.000000
7,,752792545.536678,818665319.967183,0,7,0,0,yes,1.000000
6,,566484374.762822,606714631.564928,0,7,0,0,yes,1.000000
5,,1003389069.255157,1061646539.431819,0,11,0,0,yes,1.000000
4,,290422897.200464,341147400.970650,0,5,0,0,yes,1.000000
3,,1493331560.256336,1515476302.157812,0,18,0,0,yes,1.000000
2,,426394164.332597,515052485.474181,0,4,0,0,yes,1.000000
1,,222112856.130479,239226634.701613,0,7,0,0,yes,1.000000
