"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.092114,0,64,0,0,,1.000000
37,,0.000000,2046.511397,0,64,0,0,,1.000000
36,,0.000000,64.000000,0,64,0,0,,1.000000
35,,0.000000,55.322976,0,64,0,0,,1.000000
34,,3134.199298,3141.019972,0,64,0,0,yes,1.000000
33,,0.000000,11374.000000,0,64,0,0,,1.000000
32,,0.000000,75.334801,0,64,0,0,,1.000000
31,,0.000000,75.334801,0,64,0,0,,1.000000
30,,0.000000,0.195727,0,64,0,0,,1.000000
29,,0.000000,0.129640,0,64,0,0,,1.000000
28,,0.000000,55.322976,0,64,0,0,,1.000000
27,,0.000000,7702.310665,0,63,0,0,,1.000000
26,,0.000000,11374.000000,0,64,0,0,,1.000000
25,,83.960600,97.871000,0,3,0,0,yes,1.000000
24,,208.627000,438.834000,0,20,0,0,yes,1.000000
23,,111.385700,239.362000,0,18,0,0,yes,1.000000
22,,47.074880,83.453400,0,10,0,0,yes,1.000000
21,,25.215290,46.317900,0,8,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,30000.000000,0,2,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,30000.000000,0,3,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,30000.000000,0,2,0,0,yes,1.000000
14,,17000.000000,20000.000000,0,2,0,0,yes,1.000000
13,,7000.000000,10000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,6980000.000000,0,2,0,0,yes,1.000000
8,,155863000.000000,301120000.000000,0,13,0,0,yes,1.000000
7,,141523000.000000,237930000.000000,0,18,0,0,yes,1.000000
6,,10969000.000000,25500000.000000,0,10,0,0,yes,1.000000
5,,1726000.000000,3490000.000000,0,4,0,0,yes,1.000000
4,,1458000.000000,1920000.000000,0,5,0,0,yes,1.000000
3,,1713000.000000,16160000.000000,0,4,0,0,yes,1.000000
2,,17408000.000000,21120000.000000,0,2,0,0,yes,1.000000
1,,79138000.000000,289530000.000000,0,14,0,0,yes,1.000000
