"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.123063,0,88,0,0,,1.000000
37,,0.000000,2855.366527,0,88,0,0,,1.000000
36,,0.000000,88.000000,0,88,0,0,,1.000000
35,,0.000000,55.256959,0,88,0,0,,1.000000
34,,0.000000,4339.715014,0,88,0,0,,1.000000
33,,0.000000,17349.000000,0,88,0,0,,1.000000
32,,0.000000,62.173538,0,88,0,0,,1.000000
31,,0.000000,62.173538,0,88,0,0,,1.000000
30,,0.000000,0.270621,0,88,0,0,,1.000000
29,,0.000000,0.164493,0,88,0,0,,1.000000
28,,0.000000,55.256959,0,88,0,0,,1.000000
27,,0.000000,16524.245907,0,88,0,0,,1.000000
26,,17325.900000,17349.000000,0,88,0,0,yes,1.000000
25,,83.960600,267.292000,0,7,0,0,yes,1.000000
24,,208.627000,669.472000,0,30,0,0,yes,1.000000
23,,111.385700,305.716000,0,24,0,0,yes,1.000000
22,,47.074880,103.556500,0,12,0,0,yes,1.000000
21,,25.215290,68.273400,0,11,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,30000.000000,0,3,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,30000.000000,0,2,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,30000.000000,0,2,0,0,yes,1.000000
14,,17000.000000,50000.000000,0,5,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,20000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,2360000.000000,0,1,0,0,yes,1.000000
8,,155863000.000000,292010000.000000,0,12,0,0,yes,1.000000
7,,141523000.000000,347940000.000000,0,34,0,0,yes,1.000000
6,,10969000.000000,45700000.000000,0,15,0,0,yes,1.000000
5,,1726000.000000,6290000.000000,0,2,0,0,yes,1.000000
4,,1458000.000000,2900000.000000,0,6,0,0,yes,1.000000
3,,1713000.000000,3930000.000000,0,2,0,0,yes,1.000000
2,,17408000.000000,28040000.000000,0,2,0,0,yes,1.000000
1,,79138000.000000,423380000.000000,0,20,0,0,yes,1.000000
