"planning_unit","number"
321,19
320,14
319,18
318,17
317,20
316,17
315,18
314,19
313,15
312,15
311,15
310,15
309,17
308,18
307,17
306,17
305,15
304,14
303,18
302,14
301,18
300,16
299,14
298,16
297,15
296,14
295,15
294,17
293,16
292,16
291,17
290,12
289,13
288,16
287,17
286,17
285,17
284,19
283,16
282,19
281,18
280,16
279,15
278,19
277,15
276,16
275,18
274,16
273,14
272,20
271,17
270,13
269,17
268,14
267,19
266,18
265,16
264,17
263,19
262,12
261,16
260,16
259,16
258,17
257,11
256,16
255,14
254,15
253,13
252,15
251,18
250,17
249,18
248,15
247,19
246,15
245,15
244,17
243,15
242,18
241,16
240,16
239,16
238,14
237,17
236,18
235,19
234,17
233,18
232,17
231,16
230,18
229,17
228,17
227,19
226,18
225,19
224,17
223,17
222,19
221,18
220,17
219,18
218,17
217,17
216,17
215,18
214,19
213,17
212,16
211,20
210,19
209,19
208,18
207,19
206,19
205,17
204,20
203,19
202,20
201,16
200,18
199,19
198,18
197,19
196,17
195,20
194,20
193,19
192,20
191,20
190,15
189,19
188,19
187,20
186,18
185,18
184,19
183,18
182,16
181,16
180,19
179,19
178,19
177,17
176,18
175,18
174,19
173,18
172,16
171,18
170,20
169,18
168,18
167,20
166,20
165,19
164,19
163,18
162,20
161,19
160,20
159,19
158,20
157,18
156,19
155,19
154,18
153,19
152,20
151,18
150,18
149,20
148,19
147,20
146,20
145,17
144,17
143,20
142,17
141,18
140,18
139,19
138,19
137,19
136,18
135,19
134,17
133,18
132,18
131,19
130,19
129,19
128,16
127,17
126,19
125,19
124,19
123,20
122,18
121,19
120,18
119,20
118,18
117,19
116,20
115,19
114,19
113,17
112,20
111,18
110,20
109,20
108,19
107,19
106,19
105,19
104,19
103,19
102,19
101,17
100,18
99,19
98,16
97,20
96,20
95,20
94,19
93,18
92,18
91,20
90,20
89,19
88,17
87,20
86,20
85,20
84,19
83,17
82,18
81,19
80,18
79,20
78,18
77,16
76,19
75,17
74,16
73,19
72,19
71,17
70,19
69,19
68,19
67,18
66,16
65,20
64,18
63,17
62,19
61,19
60,18
59,18
58,18
57,18
56,14
55,17
54,20
53,19
52,20
51,18
50,19
49,16
48,18
47,19
46,19
45,20
44,18
43,20
42,16
41,18
40,18
39,18
38,18
37,18
36,17
35,17
34,17
33,19
32,20
31,18
30,15
29,19
28,19
27,19
26,19
25,20
24,17
23,18
22,17
21,18
20,18
19,20
18,18
17,17
16,19
15,16
14,18
13,18
12,19
11,20
10,20
9,17
8,18
7,16
6,18
5,20
4,18
3,16
2,16
1,20
