"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.213297,0,223,0,0,,1.000000
37,,7197.208211,7202.789385,0,223,0,0,yes,1.000000
36,,0.000000,223.000000,0,223,0,0,,1.000000
35,,0.000000,202.804463,0,223,0,0,,1.000000
34,,0.000000,10934.453955,0,223,0,0,,1.000000
33,,0.000000,40153.000000,0,223,0,0,,1.000000
32,,0.000000,190.521419,0,223,0,0,,1.000000
31,,0.000000,190.521419,0,223,0,0,,1.000000
30,,0.000000,0.668192,0,223,0,0,,1.000000
29,,0.000000,0.392944,0,223,0,0,,1.000000
28,,0.000000,202.804463,0,223,0,0,,1.000000
27,,0.000000,38908.885827,0,221,0,0,,1.000000
26,,0.000000,40153.000000,0,223,0,0,,1.000000
25,,83.960600,471.255000,0,12,0,0,yes,1.000000
24,,208.627000,1565.113000,0,75,0,0,yes,1.000000
23,,111.385700,738.294000,0,59,0,0,yes,1.000000
22,,47.074880,294.679700,0,34,0,0,yes,1.000000
21,,25.215290,197.781000,0,33,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,60000.000000,0,6,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,90000.000000,0,8,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,50000.000000,0,4,0,0,yes,1.000000
14,,17000.000000,110000.000000,0,10,0,0,yes,1.000000
13,,7000.000000,50000.000000,0,3,0,0,yes,1.000000
12,,4000.000000,30000.000000,0,2,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,8290000.000000,0,9,0,0,yes,1.000000
8,,155863000.000000,951510000.000000,0,46,0,0,yes,1.000000
7,,141523000.000000,654220000.000000,0,58,0,0,yes,1.000000
6,,10969000.000000,48080000.000000,0,26,0,0,yes,1.000000
5,,1726000.000000,15270000.000000,0,13,0,0,yes,1.000000
4,,1458000.000000,10350000.000000,0,18,0,0,yes,1.000000
3,,1713000.000000,10190000.000000,0,4,0,0,yes,1.000000
2,,17408000.000000,132190000.000000,0,15,0,0,yes,1.000000
1,,79138000.000000,710310000.000000,0,45,0,0,yes,1.000000
