"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.305260,0,286,0,0,,1.000000
37,,0.000000,9168.261202,0,285,0,0,,1.000000
36,,0.000000,286.000000,0,286,0,0,,1.000000
35,,0.000000,316.104015,0,286,0,0,,1.000000
34,,0.000000,13967.553642,0,285,0,0,,1.000000
33,,0.000000,51979.000000,0,286,0,0,,1.000000
32,,0.000000,313.739541,0,286,0,0,,1.000000
31,,0.000000,313.739541,0,286,0,0,,1.000000
30,,0.000000,0.898799,0,286,0,0,,1.000000
29,,0.000000,0.566297,0,286,0,0,,1.000000
28,,0.000000,316.104015,0,286,0,0,,1.000000
27,,0.000000,52459.483341,0,285,0,0,,1.000000
26,,51977.700000,51979.000000,0,286,0,0,yes,1.000000
25,,83.960600,759.981000,0,19,0,0,yes,1.000000
24,,208.627000,1841.508000,0,88,0,0,yes,1.000000
23,,111.385700,1008.586000,0,80,0,0,yes,1.000000
22,,47.074880,411.329000,0,48,0,0,yes,1.000000
21,,25.215290,222.728600,0,37,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,80000.000000,0,7,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,150000.000000,0,14,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,100000.000000,0,7,0,0,yes,1.000000
14,,17000.000000,170000.000000,0,14,0,0,yes,1.000000
13,,7000.000000,60000.000000,0,4,0,0,yes,1.000000
12,,4000.000000,40000.000000,0,3,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,13200000.000000,0,9,0,0,yes,1.000000
8,,155863000.000000,1250170000.000000,0,59,0,0,yes,1.000000
7,,141523000.000000,1340180000.000000,0,77,0,0,yes,1.000000
6,,10969000.000000,109150000.000000,0,41,0,0,yes,1.000000
5,,1726000.000000,11750000.000000,0,15,0,0,yes,1.000000
4,,1458000.000000,12350000.000000,0,20,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,160710000.000000,0,24,0,0,yes,1.000000
1,,79138000.000000,771950000.000000,0,53,0,0,yes,1.000000
