"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.086080,0,65,0,0,,1.000000
37,,2056.345203,2074.965674,0,65,0,0,yes,1.000000
36,,0.000000,65.000000,0,65,0,0,,1.000000
35,,0.000000,84.681017,0,65,0,0,,1.000000
34,,0.000000,3161.604801,0,64,0,0,,1.000000
33,,0.000000,12007.000000,0,65,0,0,,1.000000
32,,0.000000,80.036111,0,65,0,0,,1.000000
31,,0.000000,80.036111,0,65,0,0,,1.000000
30,,0.000000,0.211788,0,65,0,0,,1.000000
29,,0.000000,0.217066,0,65,0,0,,1.000000
28,,0.000000,84.681017,0,65,0,0,,1.000000
27,,0.000000,10321.411956,0,65,0,0,,1.000000
26,,0.000000,12007.000000,0,65,0,0,,1.000000
25,,83.960600,142.896000,0,4,0,0,yes,1.000000
24,,208.627000,414.690000,0,20,0,0,yes,1.000000
23,,111.385700,211.870000,0,16,0,0,yes,1.000000
22,,47.074880,104.290300,0,12,0,0,yes,1.000000
21,,25.215290,65.482400,0,10,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,10000.000000,0,1,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,30000.000000,0,2,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,30000.000000,0,3,0,0,yes,1.000000
14,,17000.000000,30000.000000,0,1,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,30000.000000,0,2,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,3170000.000000,0,2,0,0,yes,1.000000
8,,155863000.000000,275140000.000000,0,10,0,0,yes,1.000000
7,,141523000.000000,278940000.000000,0,18,0,0,yes,1.000000
6,,10969000.000000,17360000.000000,0,8,0,0,yes,1.000000
5,,1726000.000000,6660000.000000,0,3,0,0,yes,1.000000
4,,1458000.000000,2870000.000000,0,7,0,0,yes,1.000000
3,,1713000.000000,3930000.000000,0,2,0,0,yes,1.000000
2,,17408000.000000,25400000.000000,0,5,0,0,yes,1.000000
1,,79138000.000000,364440000.000000,0,14,0,0,yes,1.000000
