"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.105339,0,95,0,0,,1.000000
37,,3084.517805,3088.625341,0,95,0,0,yes,1.000000
36,,0.000000,95.000000,0,95,0,0,,1.000000
35,,0.000000,45.768294,0,95,0,0,,1.000000
34,,0.000000,4698.804010,0,95,0,0,,1.000000
33,,0.000000,17558.000000,0,95,0,0,,1.000000
32,,0.000000,60.992755,0,95,0,0,,1.000000
31,,0.000000,60.992755,0,95,0,0,,1.000000
30,,0.000000,0.207945,0,95,0,0,,1.000000
29,,0.000000,0.179393,0,95,0,0,,1.000000
28,,0.000000,45.768294,0,95,0,0,,1.000000
27,,0.000000,17302.003222,0,95,0,0,,1.000000
26,,0.000000,17558.000000,0,95,0,0,,1.000000
25,,83.960600,158.768000,0,4,0,0,yes,1.000000
24,,208.627000,675.406000,0,33,0,0,yes,1.000000
23,,111.385700,365.941000,0,29,0,0,yes,1.000000
22,,47.074880,129.180400,0,15,0,0,yes,1.000000
21,,25.215290,62.881500,0,11,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,10000.000000,0,1,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,20000.000000,0,2,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,20000.000000,0,1,0,0,yes,1.000000
14,,17000.000000,40000.000000,0,3,0,0,yes,1.000000
13,,7000.000000,10000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,20000.000000,0,2,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,6170000.000000,0,1,0,0,yes,1.000000
8,,155863000.000000,352160000.000000,0,18,0,0,yes,1.000000
7,,141523000.000000,200750000.000000,0,22,0,0,yes,1.000000
6,,10969000.000000,32580000.000000,0,13,0,0,yes,1.000000
5,,1726000.000000,9780000.000000,0,9,0,0,yes,1.000000
4,,1458000.000000,9740000.000000,0,13,0,0,yes,1.000000
3,,1713000.000000,3930000.000000,0,2,0,0,yes,1.000000
2,,17408000.000000,33610000.000000,0,5,0,0,yes,1.000000
1,,79138000.000000,258350000.000000,0,15,0,0,yes,1.000000
