"planning_unit","number"
321,1
320,0
319,6
318,0
317,20
316,4
315,4
314,0
313,2
312,1
311,0
310,2
309,3
308,1
307,0
306,0
305,0
304,6
303,5
302,0
301,0
300,3
299,10
298,0
297,1
296,1
295,1
294,2
293,0
292,1
291,2
290,1
289,2
288,3
287,0
286,0
285,0
284,2
283,0
282,0
281,5
280,2
279,4
278,3
277,4
276,2
275,1
274,1
273,0
272,6
271,1
270,3
269,0
268,1
267,0
266,0
265,0
264,1
263,0
262,2
261,9
260,4
259,0
258,2
257,0
256,0
255,4
254,5
253,1
252,1
251,6
250,1
249,2
248,0
247,11
246,0
245,2
244,1
243,0
242,0
241,0
240,0
239,2
238,0
237,2
236,0
235,0
234,4
233,0
232,0
231,3
230,1
229,2
228,1
227,0
226,4
225,0
224,0
223,1
222,1
221,4
220,1
219,0
218,2
217,4
216,3
215,0
214,0
213,1
212,0
211,1
210,2
209,2
208,1
207,1
206,0
205,0
204,1
203,3
202,1
201,1
200,3
199,1
198,9
197,0
196,3
195,0
194,4
193,2
192,0
191,2
190,1
189,7
188,1
187,0
186,1
185,12
184,0
183,1
182,0
181,0
180,1
179,0
178,1
177,0
176,0
175,1
174,2
173,2
172,1
171,2
170,4
169,2
168,0
167,0
166,1
165,0
164,0
163,3
162,2
161,0
160,0
159,4
158,1
157,1
156,0
155,2
154,2
153,3
152,1
151,1
150,0
149,4
148,0
147,0
146,0
145,1
144,3
143,20
142,0
141,2
140,6
139,0
138,0
137,4
136,3
135,0
134,0
133,2
132,2
131,0
130,3
129,2
128,1
127,0
126,0
125,5
124,3
123,0
122,5
121,2
120,4
119,4
118,1
117,1
116,2
115,0
114,2
113,1
112,1
111,1
110,3
109,0
108,2
107,0
106,1
105,0
104,7
103,2
102,2
101,0
100,1
99,2
98,2
97,1
96,3
95,4
94,1
93,4
92,0
91,0
90,4
89,1
88,0
87,1
86,1
85,2
84,1
83,0
82,2
81,1
80,0
79,1
78,4
77,1
76,4
75,2
74,1
73,0
72,0
71,0
70,0
69,0
68,2
67,1
66,7
65,0
64,1
63,3
62,1
61,0
60,1
59,0
58,0
57,2
56,4
55,0
54,0
53,0
52,7
51,0
50,4
49,0
48,1
47,3
46,1
45,1
44,1
43,3
42,1
41,1
40,1
39,1
38,4
37,2
36,2
35,3
34,5
33,1
32,0
31,3
30,3
29,4
28,0
27,0
26,5
25,3
24,4
23,2
22,1
21,3
20,1
19,6
18,4
17,0
16,2
15,0
14,1
13,2
12,2
11,13
10,1
9,3
8,1
7,2
6,4
5,20
4,4
3,3
2,2
1,20
