"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.272639,0,253,0,0,,1.000000
37,,0.000000,8100.985877,0,252,0,0,,1.000000
36,,0.000000,253.000000,0,253,0,0,,1.000000
35,,0.000000,295.020873,0,253,0,0,,1.000000
34,,0.000000,12340.523045,0,252,0,0,,1.000000
33,,0.000000,46221.000000,0,253,0,0,,1.000000
32,,0.000000,286.938827,0,253,0,0,,1.000000
31,,0.000000,286.938827,0,253,0,0,,1.000000
30,,0.000000,0.802106,0,253,0,0,,1.000000
29,,0.000000,0.461551,0,253,0,0,,1.000000
28,,0.000000,295.020873,0,253,0,0,,1.000000
27,,0.000000,48176.605491,0,251,0,0,,1.000000
26,,46202.400000,46221.000000,0,253,0,0,yes,1.000000
25,,83.960600,592.123000,0,15,0,0,yes,1.000000
24,,208.627000,1584.604000,0,76,0,0,yes,1.000000
23,,111.385700,908.262000,0,72,0,0,yes,1.000000
22,,47.074880,379.142800,0,44,0,0,yes,1.000000
21,,25.215290,184.037000,0,31,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,80000.000000,0,7,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,90000.000000,0,9,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,80000.000000,0,7,0,0,yes,1.000000
14,,17000.000000,140000.000000,0,11,0,0,yes,1.000000
13,,7000.000000,50000.000000,0,4,0,0,yes,1.000000
12,,4000.000000,40000.000000,0,3,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,13180000.000000,0,9,0,0,yes,1.000000
8,,155863000.000000,1239280000.000000,0,55,0,0,yes,1.000000
7,,141523000.000000,1103810000.000000,0,64,0,0,yes,1.000000
6,,10969000.000000,73590000.000000,0,32,0,0,yes,1.000000
5,,1726000.000000,10690000.000000,0,13,0,0,yes,1.000000
4,,1458000.000000,8910000.000000,0,19,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,130260000.000000,0,17,0,0,yes,1.000000
1,,79138000.000000,639910000.000000,0,50,0,0,yes,1.000000
