"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.289819,0,250,0,0,,1.000000
37,,0.000000,7985.886797,0,249,0,0,,1.000000
36,,0.000000,250.000000,0,250,0,0,,1.000000
35,,0.000000,301.235660,0,250,0,0,,1.000000
34,,0.000000,12184.479634,0,249,0,0,,1.000000
33,,46202.400000,46278.000000,0,250,0,0,yes,1.000000
32,,0.000000,302.577500,0,250,0,0,,1.000000
31,,0.000000,302.577500,0,250,0,0,,1.000000
30,,0.000000,0.806937,0,250,0,0,,1.000000
29,,0.000000,0.474673,0,250,0,0,,1.000000
28,,0.000000,301.235660,0,250,0,0,,1.000000
27,,0.000000,46106.495492,0,250,0,0,,1.000000
26,,0.000000,46278.000000,0,250,0,0,,1.000000
25,,83.960600,650.227000,0,16,0,0,yes,1.000000
24,,208.627000,1582.149000,0,75,0,0,yes,1.000000
23,,111.385700,861.658000,0,69,0,0,yes,1.000000
22,,47.074880,395.788000,0,46,0,0,yes,1.000000
21,,25.215290,190.621100,0,31,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,60000.000000,0,5,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,90000.000000,0,8,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,100000.000000,0,7,0,0,yes,1.000000
14,,17000.000000,160000.000000,0,13,0,0,yes,1.000000
13,,7000.000000,70000.000000,0,5,0,0,yes,1.000000
12,,4000.000000,30000.000000,0,2,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,7030000.000000,0,8,0,0,yes,1.000000
8,,155863000.000000,1251360000.000000,0,51,0,0,yes,1.000000
7,,141523000.000000,1303960000.000000,0,73,0,0,yes,1.000000
6,,10969000.000000,106240000.000000,0,38,0,0,yes,1.000000
5,,1726000.000000,11020000.000000,0,10,0,0,yes,1.000000
4,,1458000.000000,10090000.000000,0,20,0,0,yes,1.000000
3,,1713000.000000,10190000.000000,0,4,0,0,yes,1.000000
2,,17408000.000000,59950000.000000,0,11,0,0,yes,1.000000
1,,79138000.000000,663810000.000000,0,48,0,0,yes,1.000000
