"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
1,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
2,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
3,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
4,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
5,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
6,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
7,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
8,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
9,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
10,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
11,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
12,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
13,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
14,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
15,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
16,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
17,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
18,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
19,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
20,309.923235,299.000000,299,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10.923235,0.000012,1,0.999966
