"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.151413,0,129,0,0,,1.000000
37,,0.000000,4124.896538,0,129,0,0,,1.000000
36,,128.400000,129.000000,0,129,0,0,yes,1.000000
35,,0.000000,149.061701,0,129,0,0,,1.000000
34,,0.000000,6293.567177,0,129,0,0,,1.000000
33,,0.000000,23147.000000,0,129,0,0,,1.000000
32,,0.000000,151.950082,0,129,0,0,,1.000000
31,,0.000000,151.950082,0,129,0,0,,1.000000
30,,0.000000,0.418808,0,129,0,0,,1.000000
29,,0.000000,0.328355,0,129,0,0,,1.000000
28,,0.000000,149.061701,0,129,0,0,,1.000000
27,,0.000000,21028.909298,0,128,0,0,,1.000000
26,,0.000000,23147.000000,0,129,0,0,,1.000000
25,,83.960600,284.837000,0,8,0,0,yes,1.000000
24,,208.627000,730.071000,0,35,0,0,yes,1.000000
23,,111.385700,494.759000,0,40,0,0,yes,1.000000
22,,47.074880,171.176100,0,20,0,0,yes,1.000000
21,,25.215290,125.934000,0,21,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,30000.000000,0,3,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,70000.000000,0,7,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,50000.000000,0,5,0,0,yes,1.000000
14,,17000.000000,40000.000000,0,4,0,0,yes,1.000000
13,,7000.000000,30000.000000,0,2,0,0,yes,1.000000
12,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,9050000.000000,0,4,0,0,yes,1.000000
8,,155863000.000000,773020000.000000,0,28,0,0,yes,1.000000
7,,141523000.000000,272060000.000000,0,34,0,0,yes,1.000000
6,,10969000.000000,40250000.000000,0,14,0,0,yes,1.000000
5,,1726000.000000,8690000.000000,0,9,0,0,yes,1.000000
4,,1458000.000000,6020000.000000,0,9,0,0,yes,1.000000
3,,1713000.000000,9220000.000000,0,3,0,0,yes,1.000000
2,,17408000.000000,109000000.000000,0,13,0,0,yes,1.000000
1,,79138000.000000,455540000.000000,0,24,0,0,yes,1.000000
