"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.148882,0,145,0,0,,1.000000
37,,0.000000,4659.185068,0,144,0,0,,1.000000
36,,0.000000,145.000000,0,145,0,0,,1.000000
35,,0.000000,147.144260,0,145,0,0,,1.000000
34,,0.000000,7094.570722,0,144,0,0,,1.000000
33,,28876.500000,28919.000000,0,145,0,0,yes,1.000000
32,,0.000000,148.124180,0,145,0,0,,1.000000
31,,0.000000,148.124180,0,145,0,0,,1.000000
30,,0.000000,0.466250,0,145,0,0,,1.000000
29,,0.000000,0.272749,0,145,0,0,,1.000000
28,,0.000000,147.144260,0,145,0,0,,1.000000
27,,0.000000,32121.377827,0,144,0,0,,1.000000
26,,0.000000,28919.000000,0,145,0,0,,1.000000
25,,83.960600,328.000000,0,9,0,0,yes,1.000000
24,,208.627000,1066.778000,0,50,0,0,yes,1.000000
23,,111.385700,534.975000,0,42,0,0,yes,1.000000
22,,47.074880,234.661000,0,28,0,0,yes,1.000000
21,,25.215290,80.813000,0,13,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,50000.000000,0,5,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,30000.000000,0,3,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,40000.000000,0,3,0,0,yes,1.000000
14,,17000.000000,100000.000000,0,8,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,30000.000000,0,2,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,2360000.000000,0,1,0,0,yes,1.000000
8,,155863000.000000,285840000.000000,0,15,0,0,yes,1.000000
7,,141523000.000000,1110660000.000000,0,54,0,0,yes,1.000000
6,,10969000.000000,62710000.000000,0,19,0,0,yes,1.000000
5,,1726000.000000,9160000.000000,0,8,0,0,yes,1.000000
4,,1458000.000000,9460000.000000,0,13,0,0,yes,1.000000
3,,1713000.000000,9220000.000000,0,3,0,0,yes,1.000000
2,,17408000.000000,59450000.000000,0,9,0,0,yes,1.000000
1,,79138000.000000,494070000.000000,0,32,0,0,yes,1.000000
