"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.320617,0.320646,0,77,0,0,yes,1.000000
37,,0.000000,2316.642295,0,76,0,0,,1.000000
36,,0.000000,77.000000,0,77,0,0,,1.000000
35,,0.000000,243.794744,0,77,0,0,,1.000000
34,,0.000000,3601.808090,0,76,0,0,,1.000000
33,,0.000000,13421.000000,0,77,0,0,,1.000000
32,,0.000000,236.208198,0,77,0,0,,1.000000
31,,0.000000,236.208198,0,77,0,0,,1.000000
30,,0.000000,0.472217,0,77,0,0,,1.000000
29,,0.000000,0.562192,0,77,0,0,,1.000000
28,,0.000000,243.794744,0,77,0,0,,1.000000
27,,0.000000,18272.649218,0,76,0,0,,1.000000
26,,0.000000,13421.000000,0,77,0,0,,1.000000
25,,83.960600,245.294000,0,6,0,0,yes,1.000000
24,,208.627000,497.339000,0,23,0,0,yes,1.000000
23,,111.385700,338.377000,0,26,0,0,yes,1.000000
22,,47.074880,69.292200,0,8,0,0,yes,1.000000
21,,25.215290,61.023400,0,10,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,10000.000000,0,1,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,100000.000000,0,9,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,30000.000000,0,1,0,0,yes,1.000000
14,,17000.000000,90000.000000,0,6,0,0,yes,1.000000
13,,7000.000000,30000.000000,0,2,0,0,yes,1.000000
12,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,6170000.000000,0,1,0,0,yes,1.000000
8,,155863000.000000,1198400000.000000,0,29,0,0,yes,1.000000
7,,141523000.000000,1178790000.000000,0,25,0,0,yes,1.000000
6,,10969000.000000,14610000.000000,0,2,0,0,yes,1.000000
5,,1726000.000000,9790000.000000,0,3,0,0,yes,1.000000
4,,1458000.000000,3650000.000000,0,2,0,0,yes,1.000000
3,,1713000.000000,9220000.000000,0,3,0,0,yes,1.000000
2,,17408000.000000,104940000.000000,0,9,0,0,yes,1.000000
1,,79138000.000000,472930000.000000,0,14,0,0,yes,1.000000
