"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.088220,0,60,0,0,,1.000000
37,,0.000000,1842.550252,0,59,0,0,,1.000000
36,,0.000000,60.000000,0,60,0,0,,1.000000
35,,0.000000,152.851228,0,60,0,0,,1.000000
34,,0.000000,2843.720516,0,59,0,0,,1.000000
33,,0.000000,11765.000000,0,60,0,0,,1.000000
32,,0.000000,146.682384,0,60,0,0,,1.000000
31,,0.000000,146.682384,0,60,0,0,,1.000000
30,,0.000000,0.252980,0,60,0,0,,1.000000
29,,0.000000,0.185722,0,60,0,0,,1.000000
28,,0.000000,152.851228,0,60,0,0,,1.000000
27,,28932.000000,29123.672452,0,60,0,0,yes,1.000000
26,,0.000000,11765.000000,0,60,0,0,,1.000000
25,,83.960600,223.486000,0,5,0,0,yes,1.000000
24,,208.627000,304.839000,0,15,0,0,yes,1.000000
23,,111.385700,301.774000,0,24,0,0,yes,1.000000
22,,47.074880,72.624600,0,8,0,0,yes,1.000000
21,,25.215290,29.873100,0,5,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,20000.000000,0,1,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,20000.000000,0,2,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,30000.000000,0,1,0,0,yes,1.000000
14,,17000.000000,70000.000000,0,5,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,6170000.000000,0,1,0,0,yes,1.000000
8,,155863000.000000,430710000.000000,0,17,0,0,yes,1.000000
7,,141523000.000000,608900000.000000,0,14,0,0,yes,1.000000
6,,10969000.000000,17530000.000000,0,6,0,0,yes,1.000000
5,,1726000.000000,7230000.000000,0,3,0,0,yes,1.000000
4,,1458000.000000,2770000.000000,0,4,0,0,yes,1.000000
3,,1713000.000000,3930000.000000,0,2,0,0,yes,1.000000
2,,17408000.000000,49490000.000000,0,10,0,0,yes,1.000000
1,,79138000.000000,247390000.000000,0,8,0,0,yes,1.000000
