"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.109202,0,97,0,0,,1.000000
37,,0.000000,3107.029568,0,97,0,0,,1.000000
36,,96.300000,97.000000,0,97,0,0,yes,1.000000
35,,0.000000,159.593732,0,97,0,0,,1.000000
34,,0.000000,4684.863150,0,96,0,0,,1.000000
33,,0.000000,17032.000000,0,97,0,0,,1.000000
32,,0.000000,108.893081,0,97,0,0,,1.000000
31,,0.000000,108.893081,0,97,0,0,,1.000000
30,,0.000000,0.327825,0,97,0,0,,1.000000
29,,0.000000,0.228758,0,97,0,0,,1.000000
28,,0.000000,159.593732,0,97,0,0,,1.000000
27,,0.000000,15680.796327,0,96,0,0,,1.000000
26,,0.000000,17032.000000,0,97,0,0,,1.000000
25,,83.960600,255.323000,0,6,0,0,yes,1.000000
24,,208.627000,540.421000,0,26,0,0,yes,1.000000
23,,111.385700,389.457000,0,31,0,0,yes,1.000000
22,,47.074880,113.174200,0,13,0,0,yes,1.000000
21,,25.215290,99.833000,0,17,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,30000.000000,0,3,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,20000.000000,0,2,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,30000.000000,0,1,0,0,yes,1.000000
14,,17000.000000,50000.000000,0,3,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,10640000.000000,0,5,0,0,yes,1.000000
8,,155863000.000000,275570000.000000,0,20,0,0,yes,1.000000
7,,141523000.000000,713030000.000000,0,27,0,0,yes,1.000000
6,,10969000.000000,46870000.000000,0,12,0,0,yes,1.000000
5,,1726000.000000,7150000.000000,0,6,0,0,yes,1.000000
4,,1458000.000000,2730000.000000,0,5,0,0,yes,1.000000
3,,1713000.000000,16160000.000000,0,4,0,0,yes,1.000000
2,,17408000.000000,72110000.000000,0,10,0,0,yes,1.000000
1,,79138000.000000,341430000.000000,0,18,0,0,yes,1.000000
