"planning_unit","number"
321,1
320,0
319,0
318,0
317,20
316,0
315,20
314,0
313,0
312,0
311,0
310,0
309,0
308,0
307,0
306,0
305,0
304,19
303,20
302,4
301,1
300,0
299,1
298,0
297,20
296,20
295,0
294,0
293,0
292,0
291,1
290,0
289,0
288,16
287,0
286,1
285,0
284,0
283,3
282,1
281,0
280,20
279,20
278,1
277,0
276,2
275,20
274,0
273,0
272,20
271,20
270,20
269,0
268,0
267,0
266,0
265,0
264,0
263,0
262,0
261,20
260,0
259,0
258,0
257,0
256,0
255,16
254,20
253,0
252,0
251,0
250,0
249,20
248,0
247,20
246,0
245,1
244,0
243,0
242,0
241,19
240,20
239,0
238,0
237,11
236,0
235,0
234,0
233,0
232,0
231,0
230,16
229,0
228,2
227,0
226,0
225,0
224,0
223,5
222,19
221,13
220,0
219,14
218,0
217,2
216,0
215,9
214,1
213,0
212,0
211,20
210,0
209,0
208,8
207,0
206,4
205,7
204,0
203,0
202,20
201,0
200,0
199,0
198,0
197,0
196,0
195,0
194,0
193,0
192,6
191,0
190,0
189,17
188,6
187,12
186,0
185,1
184,0
183,0
182,20
181,2
180,0
179,0
178,17
177,0
176,0
175,0
174,0
173,0
172,0
171,1
170,0
169,0
168,1
167,19
166,20
165,0
164,0
163,0
162,17
161,5
160,0
159,1
158,0
157,0
156,0
155,0
154,0
153,0
152,1
151,0
150,0
149,3
148,0
147,0
146,6
145,0
144,0
143,20
142,1
141,1
140,0
139,0
138,0
137,5
136,0
135,1
134,0
133,0
132,0
131,0
130,0
129,2
128,0
127,0
126,0
125,0
124,12
123,0
122,7
121,0
120,7
119,0
118,0
117,0
116,0
115,0
114,13
113,0
112,0
111,0
110,0
109,0
108,0
107,0
106,3
105,0
104,0
103,0
102,0
101,12
100,0
99,1
98,0
97,0
96,0
95,0
94,0
93,0
92,1
91,0
90,0
89,0
88,0
87,0
86,0
85,0
84,0
83,0
82,0
81,0
80,0
79,0
78,0
77,1
76,0
75,0
74,0
73,0
72,0
71,0
70,0
69,0
68,18
67,0
66,20
65,0
64,0
63,1
62,0
61,2
60,0
59,0
58,0
57,0
56,0
55,0
54,0
53,0
52,0
51,1
50,0
49,0
48,1
47,0
46,0
45,0
44,0
43,0
42,0
41,0
40,0
39,0
38,0
37,0
36,0
35,0
34,1
33,20
32,20
31,0
30,0
29,6
28,0
27,0
26,5
25,1
24,1
23,0
22,0
21,0
20,9
19,4
18,0
17,0
16,0
15,0
14,1
13,0
12,0
11,9
10,0
9,0
8,0
7,0
6,6
5,20
4,0
3,17
2,0
1,20
