"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
1,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
2,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
3,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
4,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
5,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
6,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
7,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
8,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
9,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
10,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
11,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
12,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
13,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
14,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
15,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
16,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
17,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
18,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
19,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
20,315.573737,310.000000,310,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.573737,0.006262,1,0.999983
