"planning_unit","number"
321,6
320,1
319,1
318,0
317,20
316,0
315,17
314,0
313,0
312,0
311,1
310,0
309,0
308,0
307,0
306,0
305,0
304,9
303,0
302,0
301,0
300,0
299,9
298,0
297,0
296,0
295,1
294,0
293,1
292,0
291,0
290,0
289,0
288,0
287,0
286,0
285,0
284,0
283,0
282,0
281,0
280,0
279,1
278,0
277,0
276,0
275,0
274,0
273,0
272,0
271,0
270,0
269,1
268,0
267,0
266,0
265,0
264,0
263,0
262,0
261,0
260,0
259,0
258,0
257,0
256,0
255,0
254,0
253,1
252,2
251,1
250,0
249,0
248,1
247,6
246,0
245,2
244,1
243,0
242,1
241,3
240,2
239,3
238,5
237,5
236,8
235,7
234,11
233,2
232,6
231,15
230,12
229,17
228,20
227,20
226,19
225,18
224,19
223,20
222,20
221,20
220,20
219,20
218,20
217,20
216,19
215,19
214,19
213,20
212,20
211,20
210,17
209,19
208,13
207,14
206,14
205,13
204,19
203,15
202,19
201,15
200,12
199,15
198,16
197,12
196,14
195,18
194,8
193,12
192,16
191,19
190,18
189,12
188,14
187,19
186,12
185,20
184,16
183,14
182,16
181,17
180,10
179,12
178,16
177,9
176,17
175,14
174,12
173,16
172,19
171,14
170,13
169,7
168,18
167,17
166,18
165,9
164,13
163,16
162,7
161,9
160,9
159,14
158,5
157,2
156,3
155,3
154,5
153,2
152,11
151,6
150,3
149,8
148,5
147,3
146,11
145,3
144,5
143,20
142,2
141,3
140,3
139,1
138,2
137,7
136,4
135,2
134,3
133,0
132,1
131,4
130,1
129,2
128,2
127,2
126,0
125,0
124,1
123,4
122,4
121,1
120,0
119,0
118,1
117,1
116,1
115,0
114,0
113,0
112,0
111,0
110,0
109,2
108,2
107,0
106,0
105,0
104,0
103,0
102,0
101,0
100,0
99,0
98,0
97,0
96,1
95,2
94,0
93,0
92,0
91,0
90,0
89,0
88,0
87,0
86,0
85,0
84,0
83,0
82,0
81,0
80,0
79,0
78,0
77,0
76,0
75,0
74,0
73,0
72,0
71,0
70,0
69,0
68,0
67,0
66,7
65,0
64,0
63,0
62,0
61,0
60,0
59,0
58,0
57,0
56,0
55,0
54,0
53,0
52,4
51,1
50,0
49,0
48,1
47,1
46,0
45,0
44,0
43,0
42,0
41,0
40,0
39,0
38,0
37,0
36,0
35,0
34,1
33,0
32,0
31,0
30,0
29,8
28,0
27,0
26,0
25,1
24,0
23,0
22,0
21,0
20,0
19,0
18,0
17,0
16,0
15,0
14,0
13,2
12,0
11,11
10,0
9,1
8,0
7,0
6,0
5,20
4,0
3,0
2,0
1,20
