"Run_Number","Score","Cost","Planning_Units","Connectivity","Connectivity_Total","Connectivity_In","Connectivity_Edge","Connectivity_Out","Connectivity_In_Fraction","Penalty","Shortfall","Missing_Values","MPM"
1,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
2,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
3,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
4,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
5,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
6,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
7,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
8,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
9,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
10,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
11,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
12,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
13,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
14,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
15,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
16,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
17,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
18,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
19,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
20,310.577410,303.000000,303,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,7.577410,0.008514,1,0.999976
