"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.318874,0,284,0,0,,1.000000
37,,0.000000,9107.984401,0,283,0,0,,1.000000
36,,0.000000,284.000000,0,284,0,0,,1.000000
35,,0.000000,281.481613,0,284,0,0,,1.000000
34,,0.000000,13902.291059,0,283,0,0,,1.000000
33,,51977.700000,52054.000000,0,284,0,0,yes,1.000000
32,,0.000000,307.711195,0,284,0,0,,1.000000
31,,0.000000,307.711195,0,284,0,0,,1.000000
30,,0.000000,0.852583,0,284,0,0,,1.000000
29,,0.000000,0.597771,0,284,0,0,,1.000000
28,,0.000000,281.481613,0,284,0,0,,1.000000
27,,0.000000,52814.143333,0,282,0,0,,1.000000
26,,0.000000,52054.000000,0,284,0,0,,1.000000
25,,83.960600,804.606000,0,20,0,0,yes,1.000000
24,,208.627000,1718.591000,0,82,0,0,yes,1.000000
23,,111.385700,1039.885000,0,83,0,0,yes,1.000000
22,,47.074880,437.148700,0,51,0,0,yes,1.000000
21,,25.215290,214.435800,0,36,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,80000.000000,0,7,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,130000.000000,0,12,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,100000.000000,0,7,0,0,yes,1.000000
14,,17000.000000,160000.000000,0,13,0,0,yes,1.000000
13,,7000.000000,60000.000000,0,4,0,0,yes,1.000000
12,,4000.000000,30000.000000,0,2,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,6510000.000000,0,8,0,0,yes,1.000000
8,,155863000.000000,1200080000.000000,0,54,0,0,yes,1.000000
7,,141523000.000000,1364380000.000000,0,79,0,0,yes,1.000000
6,,10969000.000000,95940000.000000,0,38,0,0,yes,1.000000
5,,1726000.000000,16280000.000000,0,17,0,0,yes,1.000000
4,,1458000.000000,14580000.000000,0,23,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,158800000.000000,0,24,0,0,yes,1.000000
1,,79138000.000000,715990000.000000,0,53,0,0,yes,1.000000
