"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
20,,23853801.540661,24338526.005840,0,6,0,0,yes,1.000000
19,,102797716.068924,118543425.580728,0,3,0,0,yes,1.000000
18,,3456201.354849,12301291.664910,0,1,0,0,yes,1.000000
17,,227195960.353977,329213563.871178,0,7,0,0,yes,1.000000
16,,148175890.094612,436079361.521852,0,9,0,0,yes,1.000000
15,,13102763.391318,45280224.049228,0,7,0,0,yes,1.000000
14,,6001996.155702,7138370.043403,0,3,0,0,yes,1.000000
13,,8931772.451034,17088278.467400,0,2,0,0,yes,1.000000
12,,352533215.344209,353398073.332225,0,6,0,0,yes,1.000000
11,,501908512.966683,569307405.822217,0,8,0,0,yes,1.000000
10,,551448418.822755,558186831.387055,0,5,0,0,yes,1.000000
9,,6062635.478561,18753144.263878,0,4,0,0,yes,1.000000
8,,1170071012.657410,1178795163.795368,0,12,0,0,yes,1.000000
7,,376396272.768339,418382940.275311,0,4,0,0,yes,1.000000
6,,283242187.381411,309402366.223860,0,7,0,0,yes,1.000000
5,,501694534.627578,516282474.686468,0,7,0,0,yes,1.000000
4,,145211448.600232,153524386.237405,0,4,0,0,yes,1.000000
3,,746665780.128168,785813239.884855,0,10,0,0,yes,1.000000
2,,213197082.166299,340712452.559398,0,3,0,0,yes,1.000000
1,,111056428.065240,151953867.552367,0,2,0,0,yes,1.000000
