"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
20,,23853801.540661,50355498.604969,0,5,0,0,yes,1.000000
19,,102797716.068924,127549602.538351,0,5,0,0,yes,1.000000
18,,3456201.354849,12301291.664910,0,1,0,0,yes,1.000000
17,,227195960.353977,234029055.157640,0,10,0,0,yes,1.000000
16,,148175890.094612,155738442.290583,0,7,0,0,yes,1.000000
15,,13102763.391318,14764870.214029,0,4,0,0,yes,1.000000
14,,6001996.155702,16912292.366231,0,4,0,0,yes,1.000000
13,,8931772.451034,13612313.322024,0,3,0,0,yes,1.000000
12,,352533215.344209,360562868.062975,0,7,0,0,yes,1.000000
11,,501908512.966683,561503895.854172,0,8,0,0,yes,1.000000
10,,551448418.822755,580266925.936508,0,4,0,0,yes,1.000000
9,,6062635.478561,9352497.421600,0,2,0,0,yes,1.000000
8,,1170071012.657410,1198281500.032829,0,12,0,0,yes,1.000000
7,,376396272.768339,441861732.798145,0,5,0,0,yes,1.000000
6,,283242187.381411,343923287.138116,0,5,0,0,yes,1.000000
5,,501694534.627578,579047296.095905,0,6,0,0,yes,1.000000
4,,145211448.600232,149677684.646638,0,2,0,0,yes,1.000000
3,,746665780.128168,773185927.183710,0,12,0,0,yes,1.000000
2,,213197082.166299,241283318.805739,0,2,0,0,yes,1.000000
1,,111056428.065240,172204272.353861,0,3,0,0,yes,1.000000
