"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.249329,0,225,0,0,,1.000000
37,,0.000000,7228.301612,0,224,0,0,,1.000000
36,,0.000000,225.000000,0,225,0,0,,1.000000
35,,0.000000,211.232602,0,225,0,0,,1.000000
34,,0.000000,11025.911124,0,225,0,0,,1.000000
33,,0.000000,40508.000000,0,225,0,0,,1.000000
32,,0.000000,231.316721,0,225,0,0,,1.000000
31,,0.000000,231.316721,0,225,0,0,,1.000000
30,,0.000000,0.674924,0,225,0,0,,1.000000
29,,0.000000,0.415351,0,225,0,0,,1.000000
28,,0.000000,211.232602,0,225,0,0,,1.000000
27,,0.000000,39521.653965,0,225,0,0,,1.000000
26,,40427.100000,40508.000000,0,225,0,0,yes,1.000000
25,,83.960600,722.052000,0,18,0,0,yes,1.000000
24,,208.627000,1391.982000,0,67,0,0,yes,1.000000
23,,111.385700,783.547000,0,63,0,0,yes,1.000000
22,,47.074880,309.202700,0,36,0,0,yes,1.000000
21,,25.215290,179.444400,0,30,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,60000.000000,0,5,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,110000.000000,0,10,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,100000.000000,0,7,0,0,yes,1.000000
14,,17000.000000,70000.000000,0,6,0,0,yes,1.000000
13,,7000.000000,70000.000000,0,5,0,0,yes,1.000000
12,,4000.000000,40000.000000,0,3,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,11020000.000000,0,8,0,0,yes,1.000000
8,,155863000.000000,1009730000.000000,0,48,0,0,yes,1.000000
7,,141523000.000000,916900000.000000,0,56,0,0,yes,1.000000
6,,10969000.000000,75080000.000000,0,27,0,0,yes,1.000000
5,,1726000.000000,12580000.000000,0,14,0,0,yes,1.000000
4,,1458000.000000,12590000.000000,0,18,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,92580000.000000,0,15,0,0,yes,1.000000
1,,79138000.000000,605500000.000000,0,45,0,0,yes,1.000000
