"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.090162,0,127,0,0,,1.000000
37,,0.000000,4102.294668,0,127,0,0,,1.000000
36,,0.000000,127.000000,0,127,0,0,,1.000000
35,,0.000000,68.296132,0,127,0,0,,1.000000
34,,6268.398595,6274.446731,0,127,0,0,yes,1.000000
33,,0.000000,23611.000000,0,127,0,0,,1.000000
32,,0.000000,108.244284,0,127,0,0,,1.000000
31,,0.000000,108.244284,0,127,0,0,,1.000000
30,,0.000000,0.310521,0,127,0,0,,1.000000
29,,0.000000,0.188219,0,127,0,0,,1.000000
28,,0.000000,68.296132,0,127,0,0,,1.000000
27,,0.000000,20247.448917,0,126,0,0,,1.000000
26,,0.000000,23611.000000,0,127,0,0,,1.000000
25,,83.960600,278.922000,0,7,0,0,yes,1.000000
24,,208.627000,815.744000,0,37,0,0,yes,1.000000
23,,111.385700,317.698000,0,25,0,0,yes,1.000000
22,,47.074880,212.973300,0,25,0,0,yes,1.000000
21,,25.215290,143.513000,0,24,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,50000.000000,0,4,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,20000.000000,0,2,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,50000.000000,0,5,0,0,yes,1.000000
14,,17000.000000,50000.000000,0,5,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,10660000.000000,0,5,0,0,yes,1.000000
8,,155863000.000000,298470000.000000,0,22,0,0,yes,1.000000
7,,141523000.000000,467270000.000000,0,33,0,0,yes,1.000000
6,,10969000.000000,62420000.000000,0,21,0,0,yes,1.000000
5,,1726000.000000,4420000.000000,0,5,0,0,yes,1.000000
4,,1458000.000000,5950000.000000,0,11,0,0,yes,1.000000
3,,1713000.000000,9220000.000000,0,3,0,0,yes,1.000000
2,,17408000.000000,41200000.000000,0,8,0,0,yes,1.000000
1,,79138000.000000,286290000.000000,0,25,0,0,yes,1.000000
