"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.095587,0,62,0,0,,1.000000
37,,0.000000,1918.975953,0,61,0,0,,1.000000
36,,0.000000,62.000000,0,62,0,0,,1.000000
35,,0.000000,146.155815,0,62,0,0,,1.000000
34,,0.000000,2950.302072,0,61,0,0,,1.000000
33,,0.000000,12139.000000,0,62,0,0,,1.000000
32,,0.000000,136.564879,0,62,0,0,,1.000000
31,,0.000000,136.564879,0,62,0,0,,1.000000
30,,0.000000,0.252444,0,62,0,0,,1.000000
29,,0.000000,0.187239,0,62,0,0,,1.000000
28,,0.000000,146.155815,0,62,0,0,,1.000000
27,,28932.000000,28939.906906,0,62,0,0,yes,1.000000
26,,0.000000,12139.000000,0,62,0,0,,1.000000
25,,83.960600,190.134000,0,4,0,0,yes,1.000000
24,,208.627000,375.410000,0,18,0,0,yes,1.000000
23,,111.385700,292.583000,0,23,0,0,yes,1.000000
22,,47.074880,72.696400,0,8,0,0,yes,1.000000
21,,25.215290,30.405200,0,5,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,10000.000000,0,1,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,20000.000000,0,2,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,30000.000000,0,1,0,0,yes,1.000000
14,,17000.000000,80000.000000,0,6,0,0,yes,1.000000
13,,7000.000000,10000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,6170000.000000,0,1,0,0,yes,1.000000
8,,155863000.000000,468940000.000000,0,20,0,0,yes,1.000000
7,,141523000.000000,611300000.000000,0,18,0,0,yes,1.000000
6,,10969000.000000,13290000.000000,0,6,0,0,yes,1.000000
5,,1726000.000000,6290000.000000,0,2,0,0,yes,1.000000
4,,1458000.000000,1970000.000000,0,4,0,0,yes,1.000000
3,,1713000.000000,3930000.000000,0,2,0,0,yes,1.000000
2,,17408000.000000,45200000.000000,0,7,0,0,yes,1.000000
1,,79138000.000000,202170000.000000,0,7,0,0,yes,1.000000
