"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.035624,0.090881,0,30,0,0,yes,1.000000
37,,0.000000,925.043609,0,30,0,0,,1.000000
36,,0.000000,30.000000,0,30,0,0,,1.000000
35,,0.000000,114.407613,0,30,0,0,,1.000000
34,,0.000000,1383.878711,0,29,0,0,,1.000000
33,,0.000000,5336.000000,0,30,0,0,,1.000000
32,,0.000000,69.573788,0,30,0,0,,1.000000
31,,0.000000,69.573788,0,30,0,0,,1.000000
30,,0.000000,0.178188,0,30,0,0,,1.000000
29,,0.000000,0.130238,0,30,0,0,,1.000000
28,,0.000000,114.407613,0,30,0,0,,1.000000
27,,0.000000,4569.614152,0,30,0,0,,1.000000
26,,0.000000,5336.000000,0,30,0,0,,1.000000
25,,83.960600,116.180000,0,2,0,0,yes,1.000000
24,,208.627000,209.178000,0,9,0,0,yes,1.000000
23,,111.385700,111.462000,0,8,0,0,yes,1.000000
22,,47.074880,51.334700,0,6,0,0,yes,1.000000
21,,25.215290,25.485500,0,4,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,10000.000000,0,1,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,20000.000000,0,2,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,40000.000000,0,2,0,0,yes,1.000000
14,,17000.000000,40000.000000,0,2,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,6170000.000000,0,1,0,0,yes,1.000000
8,,155863000.000000,212090000.000000,0,7,0,0,yes,1.000000
7,,141523000.000000,354640000.000000,0,9,0,0,yes,1.000000
6,,10969000.000000,23910000.000000,0,3,0,0,yes,1.000000
5,,1726000.000000,6290000.000000,0,2,0,0,yes,1.000000
4,,1458000.000000,1940000.000000,0,3,0,0,yes,1.000000
3,,1713000.000000,3930000.000000,0,2,0,0,yes,1.000000
2,,17408000.000000,32850000.000000,0,2,0,0,yes,1.000000
1,,79138000.000000,261020000.000000,0,7,0,0,yes,1.000000
