"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.218661,0,254,0,0,,1.000000
37,,8225.380812,8226.749487,0,254,0,0,yes,1.000000
36,,0.000000,254.000000,0,254,0,0,,1.000000
35,,0.000000,232.563967,0,254,0,0,,1.000000
34,,0.000000,12452.922331,0,253,0,0,,1.000000
33,,0.000000,45743.000000,0,254,0,0,,1.000000
32,,0.000000,194.330099,0,254,0,0,,1.000000
31,,0.000000,194.330099,0,254,0,0,,1.000000
30,,0.000000,0.688773,0,254,0,0,,1.000000
29,,0.000000,0.405612,0,254,0,0,,1.000000
28,,0.000000,232.563967,0,254,0,0,,1.000000
27,,0.000000,43837.718354,0,252,0,0,,1.000000
26,,0.000000,45743.000000,0,254,0,0,,1.000000
25,,83.960600,704.786000,0,17,0,0,yes,1.000000
24,,208.627000,1716.231000,0,83,0,0,yes,1.000000
23,,111.385700,891.845000,0,71,0,0,yes,1.000000
22,,47.074880,350.206300,0,41,0,0,yes,1.000000
21,,25.215290,197.815000,0,33,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,60000.000000,0,6,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,50000.000000,0,5,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,70000.000000,0,5,0,0,yes,1.000000
14,,17000.000000,110000.000000,0,8,0,0,yes,1.000000
13,,7000.000000,70000.000000,0,5,0,0,yes,1.000000
12,,4000.000000,40000.000000,0,3,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,15050000.000000,0,10,0,0,yes,1.000000
8,,155863000.000000,666240000.000000,0,46,0,0,yes,1.000000
7,,141523000.000000,1122090000.000000,0,65,0,0,yes,1.000000
6,,10969000.000000,82780000.000000,0,37,0,0,yes,1.000000
5,,1726000.000000,15800000.000000,0,16,0,0,yes,1.000000
4,,1458000.000000,11590000.000000,0,18,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,150690000.000000,0,23,0,0,yes,1.000000
1,,79138000.000000,574020000.000000,0,49,0,0,yes,1.000000
