"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.139592,0,147,0,0,,1.000000
37,,0.000000,4678.649103,0,146,0,0,,1.000000
36,,0.000000,147.000000,0,147,0,0,,1.000000
35,,0.000000,169.759909,0,147,0,0,,1.000000
34,,0.000000,7171.840299,0,146,0,0,,1.000000
33,,0.000000,28886.000000,0,147,0,0,,1.000000
32,,0.000000,194.967932,0,147,0,0,,1.000000
31,,0.000000,194.967932,0,147,0,0,,1.000000
30,,0.000000,0.479687,0,147,0,0,,1.000000
29,,0.000000,0.298562,0,147,0,0,,1.000000
28,,0.000000,169.759909,0,147,0,0,,1.000000
27,,0.000000,31426.577620,0,147,0,0,,1.000000
26,,28876.500000,28886.000000,0,147,0,0,yes,1.000000
25,,83.960600,370.081000,0,9,0,0,yes,1.000000
24,,208.627000,944.575000,0,44,0,0,yes,1.000000
23,,111.385700,472.097000,0,37,0,0,yes,1.000000
22,,47.074880,222.439600,0,26,0,0,yes,1.000000
21,,25.215290,147.413400,0,24,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,40000.000000,0,3,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,20000.000000,0,2,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,50000.000000,0,5,0,0,yes,1.000000
14,,17000.000000,110000.000000,0,8,0,0,yes,1.000000
13,,7000.000000,40000.000000,0,2,0,0,yes,1.000000
12,,4000.000000,20000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,3450000.000000,0,3,0,0,yes,1.000000
8,,155863000.000000,465960000.000000,0,19,0,0,yes,1.000000
7,,141523000.000000,815330000.000000,0,54,0,0,yes,1.000000
6,,10969000.000000,56320000.000000,0,23,0,0,yes,1.000000
5,,1726000.000000,7750000.000000,0,4,0,0,yes,1.000000
4,,1458000.000000,7760000.000000,0,11,0,0,yes,1.000000
3,,1713000.000000,4900000.000000,0,3,0,0,yes,1.000000
2,,17408000.000000,52180000.000000,0,7,0,0,yes,1.000000
1,,79138000.000000,497740000.000000,0,31,0,0,yes,1.000000
