"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.155940,0,191,0,0,,1.000000
37,,0.000000,6174.741699,0,191,0,0,,1.000000
36,,0.000000,191.000000,0,191,0,0,,1.000000
35,,0.000000,130.813828,0,191,0,0,,1.000000
34,,9402.597893,9408.272817,0,191,0,0,yes,1.000000
33,,0.000000,34369.000000,0,191,0,0,,1.000000
32,,0.000000,157.645945,0,191,0,0,,1.000000
31,,0.000000,157.645945,0,191,0,0,,1.000000
30,,0.000000,0.474410,0,191,0,0,,1.000000
29,,0.000000,0.337100,0,191,0,0,,1.000000
28,,0.000000,130.813828,0,191,0,0,,1.000000
27,,0.000000,36631.986145,0,190,0,0,,1.000000
26,,0.000000,34369.000000,0,191,0,0,,1.000000
25,,83.960600,434.464000,0,11,0,0,yes,1.000000
24,,208.627000,1162.176000,0,55,0,0,yes,1.000000
23,,111.385700,690.017000,0,56,0,0,yes,1.000000
22,,47.074880,290.264500,0,34,0,0,yes,1.000000
21,,25.215290,147.947500,0,25,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,40000.000000,0,3,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,70000.000000,0,6,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,40000.000000,0,3,0,0,yes,1.000000
14,,17000.000000,70000.000000,0,7,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,2,0,0,yes,1.000000
12,,4000.000000,20000.000000,0,2,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,9510000.000000,0,7,0,0,yes,1.000000
8,,155863000.000000,728420000.000000,0,45,0,0,yes,1.000000
7,,141523000.000000,460310000.000000,0,47,0,0,yes,1.000000
6,,10969000.000000,63960000.000000,0,23,0,0,yes,1.000000
5,,1726000.000000,15200000.000000,0,14,0,0,yes,1.000000
4,,1458000.000000,11510000.000000,0,16,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,88270000.000000,0,13,0,0,yes,1.000000
1,,79138000.000000,533130000.000000,0,33,0,0,yes,1.000000
