"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.332624,0,289,0,0,,1.000000
37,,0.000000,9236.303026,0,288,0,0,,1.000000
36,,288.900000,289.000000,0,289,0,0,yes,1.000000
35,,0.000000,345.354406,0,289,0,0,,1.000000
34,,0.000000,14088.132494,0,288,0,0,,1.000000
33,,0.000000,51864.000000,0,289,0,0,,1.000000
32,,0.000000,345.162026,0,289,0,0,,1.000000
31,,0.000000,345.162026,0,289,0,0,,1.000000
30,,0.000000,0.909403,0,289,0,0,,1.000000
29,,0.000000,0.596724,0,289,0,0,,1.000000
28,,0.000000,345.354406,0,289,0,0,,1.000000
27,,0.000000,51314.309120,0,288,0,0,,1.000000
26,,0.000000,51864.000000,0,289,0,0,,1.000000
25,,83.960600,807.720000,0,20,0,0,yes,1.000000
24,,208.627000,1805.144000,0,86,0,0,yes,1.000000
23,,111.385700,1027.637000,0,82,0,0,yes,1.000000
22,,47.074880,395.997700,0,46,0,0,yes,1.000000
21,,25.215290,247.150200,0,41,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,80000.000000,0,7,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,150000.000000,0,14,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,100000.000000,0,7,0,0,yes,1.000000
14,,17000.000000,140000.000000,0,11,0,0,yes,1.000000
13,,7000.000000,70000.000000,0,5,0,0,yes,1.000000
12,,4000.000000,40000.000000,0,3,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,15140000.000000,0,10,0,0,yes,1.000000
8,,155863000.000000,1483060000.000000,0,65,0,0,yes,1.000000
7,,141523000.000000,1282450000.000000,0,73,0,0,yes,1.000000
6,,10969000.000000,91020000.000000,0,40,0,0,yes,1.000000
5,,1726000.000000,15670000.000000,0,15,0,0,yes,1.000000
4,,1458000.000000,12420000.000000,0,21,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,170170000.000000,0,24,0,0,yes,1.000000
1,,79138000.000000,754120000.000000,0,53,0,0,yes,1.000000
