"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.122974,0,159,0,0,,1.000000
37,,0.000000,5148.383380,0,159,0,0,,1.000000
36,,0.000000,159.000000,0,159,0,0,,1.000000
35,,0.000000,89.982592,0,159,0,0,,1.000000
34,,7835.498244,7850.932161,0,159,0,0,yes,1.000000
33,,0.000000,28107.000000,0,159,0,0,,1.000000
32,,0.000000,123.079205,0,159,0,0,,1.000000
31,,0.000000,123.079205,0,159,0,0,,1.000000
30,,0.000000,0.397154,0,159,0,0,,1.000000
29,,0.000000,0.225813,0,159,0,0,,1.000000
28,,0.000000,89.982592,0,159,0,0,,1.000000
27,,0.000000,24180.225450,0,157,0,0,,1.000000
26,,0.000000,28107.000000,0,159,0,0,,1.000000
25,,83.960600,195.789000,0,5,0,0,yes,1.000000
24,,208.627000,1283.450000,0,60,0,0,yes,1.000000
23,,111.385700,556.165000,0,44,0,0,yes,1.000000
22,,47.074880,205.642100,0,24,0,0,yes,1.000000
21,,25.215290,110.071800,0,18,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,50000.000000,0,4,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,60000.000000,0,6,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,40000.000000,0,4,0,0,yes,1.000000
14,,17000.000000,80000.000000,0,7,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,2,0,0,yes,1.000000
12,,4000.000000,20000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,7070000.000000,0,6,0,0,yes,1.000000
8,,155863000.000000,430740000.000000,0,30,0,0,yes,1.000000
7,,141523000.000000,524290000.000000,0,45,0,0,yes,1.000000
6,,10969000.000000,79810000.000000,0,25,0,0,yes,1.000000
5,,1726000.000000,5560000.000000,0,10,0,0,yes,1.000000
4,,1458000.000000,3670000.000000,0,9,0,0,yes,1.000000
3,,1713000.000000,10190000.000000,0,4,0,0,yes,1.000000
2,,17408000.000000,71270000.000000,0,12,0,0,yes,1.000000
1,,79138000.000000,336890000.000000,0,27,0,0,yes,1.000000
