"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.356050,0,303,0,0,,1.000000
37,,0.000000,9684.996826,0,302,0,0,,1.000000
36,,0.000000,303.000000,0,303,0,0,,1.000000
35,,0.000000,360.653485,0,303,0,0,,1.000000
34,,0.000000,14772.033811,0,302,0,0,,1.000000
33,,0.000000,54309.000000,0,303,0,0,,1.000000
32,,0.000000,360.622122,0,303,0,0,,1.000000
31,,0.000000,360.622122,0,303,0,0,,1.000000
30,,0.000000,0.991351,0,303,0,0,,1.000000
29,,0.000000,0.646436,0,303,0,0,,1.000000
28,,360.661998,360.653485,0,303,0,0,no,0.999976
27,,0.000000,56058.632463,0,302,0,0,,1.000000
26,,0.000000,54309.000000,0,303,0,0,,1.000000
25,,83.960600,757.614000,0,19,0,0,yes,1.000000
24,,208.627000,1918.156000,0,92,0,0,yes,1.000000
23,,111.385700,1100.519000,0,88,0,0,yes,1.000000
22,,47.074880,445.616500,0,52,0,0,yes,1.000000
21,,25.215290,236.691700,0,39,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,80000.000000,0,7,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,150000.000000,0,14,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,110000.000000,0,8,0,0,yes,1.000000
14,,17000.000000,170000.000000,0,14,0,0,yes,1.000000
13,,7000.000000,70000.000000,0,5,0,0,yes,1.000000
12,,4000.000000,40000.000000,0,3,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,15270000.000000,0,11,0,0,yes,1.000000
8,,155863000.000000,1558630000.000000,0,71,0,0,yes,1.000000
7,,141523000.000000,1415230000.000000,0,84,0,0,yes,1.000000
6,,10969000.000000,109090000.000000,0,34,0,0,yes,1.000000
5,,1726000.000000,16780000.000000,0,16,0,0,yes,1.000000
4,,1458000.000000,13840000.000000,0,16,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,174080000.000000,0,26,0,0,yes,1.000000
1,,79138000.000000,791380000.000000,0,57,0,0,yes,1.000000
