"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.304593,0,287,0,0,,1.000000
37,,0.000000,9220.867633,0,286,0,0,,1.000000
36,,0.000000,287.000000,0,287,0,0,,1.000000
35,,0.000000,226.876072,0,287,0,0,,1.000000
34,,14103.896839,14106.724307,0,287,0,0,yes,1.000000
33,,0.000000,51444.000000,0,287,0,0,,1.000000
32,,0.000000,294.287072,0,287,0,0,,1.000000
31,,0.000000,294.287072,0,287,0,0,,1.000000
30,,0.000000,0.807145,0,287,0,0,,1.000000
29,,0.000000,0.572505,0,287,0,0,,1.000000
28,,0.000000,226.876072,0,287,0,0,,1.000000
27,,0.000000,49897.348499,0,285,0,0,,1.000000
26,,0.000000,51444.000000,0,287,0,0,,1.000000
25,,83.960600,722.960000,0,19,0,0,yes,1.000000
24,,208.627000,1849.101000,0,89,0,0,yes,1.000000
23,,111.385700,979.438000,0,78,0,0,yes,1.000000
22,,47.074880,435.731000,0,51,0,0,yes,1.000000
21,,25.215290,210.128600,0,35,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,80000.000000,0,7,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,150000.000000,0,14,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,80000.000000,0,7,0,0,yes,1.000000
14,,17000.000000,120000.000000,0,11,0,0,yes,1.000000
13,,7000.000000,40000.000000,0,3,0,0,yes,1.000000
12,,4000.000000,40000.000000,0,3,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,15270000.000000,0,11,0,0,yes,1.000000
8,,155863000.000000,1318980000.000000,0,64,0,0,yes,1.000000
7,,141523000.000000,956630000.000000,0,73,0,0,yes,1.000000
6,,10969000.000000,95500000.000000,0,36,0,0,yes,1.000000
5,,1726000.000000,12750000.000000,0,17,0,0,yes,1.000000
4,,1458000.000000,14100000.000000,0,21,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,145330000.000000,0,21,0,0,yes,1.000000
1,,79138000.000000,662240000.000000,0,53,0,0,yes,1.000000
