"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.241251,0,186,0,0,,1.000000
37,,0.000000,5898.815815,0,185,0,0,,1.000000
36,,0.000000,186.000000,0,186,0,0,,1.000000
35,,0.000000,285.255398,0,186,0,0,,1.000000
34,,0.000000,9004.117247,0,185,0,0,,1.000000
33,,0.000000,33343.000000,0,186,0,0,,1.000000
32,,0.000000,267.802712,0,186,0,0,,1.000000
31,,0.000000,267.802712,0,186,0,0,,1.000000
30,,0.700000,0.699993,0,186,0,0,no,0.999990
29,,0.000000,0.403438,0,186,0,0,,1.000000
28,,0.000000,285.255398,0,186,0,0,,1.000000
27,,0.000000,30883.809117,0,186,0,0,,1.000000
26,,0.000000,33343.000000,0,186,0,0,,1.000000
25,,83.960600,527.137000,0,12,0,0,yes,1.000000
24,,208.627000,1096.419000,0,52,0,0,yes,1.000000
23,,111.385700,663.006000,0,52,0,0,yes,1.000000
22,,47.074880,280.528700,0,33,0,0,yes,1.000000
21,,25.215290,163.367900,0,27,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,40000.000000,0,3,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,80000.000000,0,8,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,70000.000000,0,5,0,0,yes,1.000000
14,,17000.000000,110000.000000,0,8,0,0,yes,1.000000
13,,7000.000000,60000.000000,0,4,0,0,yes,1.000000
12,,4000.000000,30000.000000,0,2,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,4850000.000000,0,4,0,0,yes,1.000000
8,,155863000.000000,1030440000.000000,0,43,0,0,yes,1.000000
7,,141523000.000000,1136240000.000000,0,49,0,0,yes,1.000000
6,,10969000.000000,69900000.000000,0,26,0,0,yes,1.000000
5,,1726000.000000,10290000.000000,0,11,0,0,yes,1.000000
4,,1458000.000000,9040000.000000,0,12,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,84050000.000000,0,14,0,0,yes,1.000000
1,,79138000.000000,579490000.000000,0,32,0,0,yes,1.000000
