"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.093255,0,59,0,0,,1.000000
37,,0.000000,1858.024354,0,59,0,0,,1.000000
36,,0.000000,59.000000,0,59,0,0,,1.000000
35,,0.000000,97.751502,0,59,0,0,,1.000000
34,,0.000000,2848.877220,0,58,0,0,,1.000000
33,,11550.600000,11567.000000,0,59,0,0,yes,1.000000
32,,0.000000,98.052599,0,59,0,0,,1.000000
31,,0.000000,98.052599,0,59,0,0,,1.000000
30,,0.000000,0.210519,0,59,0,0,,1.000000
29,,0.000000,0.203473,0,59,0,0,,1.000000
28,,0.000000,97.751502,0,59,0,0,,1.000000
27,,0.000000,13715.036183,0,58,0,0,,1.000000
26,,0.000000,11567.000000,0,59,0,0,,1.000000
25,,83.960600,181.521000,0,5,0,0,yes,1.000000
24,,208.627000,412.703000,0,20,0,0,yes,1.000000
23,,111.385700,182.761000,0,15,0,0,yes,1.000000
22,,47.074880,66.195000,0,8,0,0,yes,1.000000
21,,25.215290,29.686800,0,5,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,30000.000000,0,2,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,20000.000000,0,2,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,30000.000000,0,2,0,0,yes,1.000000
14,,17000.000000,60000.000000,0,4,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,1,0,0,yes,1.000000
12,,4000.000000,10000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,1590000.000000,0,1,0,0,yes,1.000000
8,,155863000.000000,315330000.000000,0,7,0,0,yes,1.000000
7,,141523000.000000,351270000.000000,0,20,0,0,yes,1.000000
6,,10969000.000000,15690000.000000,0,5,0,0,yes,1.000000
5,,1726000.000000,3210000.000000,0,3,0,0,yes,1.000000
4,,1458000.000000,3160000.000000,0,8,0,0,yes,1.000000
3,,1713000.000000,3930000.000000,0,2,0,0,yes,1.000000
2,,17408000.000000,37520000.000000,0,4,0,0,yes,1.000000
1,,79138000.000000,404490000.000000,0,13,0,0,yes,1.000000
