"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.196025,0,193,0,0,,1.000000
37,,0.000000,6231.063652,0,193,0,0,,1.000000
36,,192.600000,193.000000,0,193,0,0,yes,1.000000
35,,0.000000,153.276828,0,193,0,0,,1.000000
34,,0.000000,9485.695163,0,193,0,0,,1.000000
33,,0.000000,34227.000000,0,193,0,0,,1.000000
32,,0.000000,167.631368,0,193,0,0,,1.000000
31,,0.000000,167.631368,0,193,0,0,,1.000000
30,,0.000000,0.516059,0,193,0,0,,1.000000
29,,0.000000,0.427928,0,193,0,0,,1.000000
28,,0.000000,153.276828,0,193,0,0,,1.000000
27,,0.000000,32949.650424,0,192,0,0,,1.000000
26,,0.000000,34227.000000,0,193,0,0,,1.000000
25,,83.960600,400.433000,0,11,0,0,yes,1.000000
24,,208.627000,1138.232000,0,55,0,0,yes,1.000000
23,,111.385700,699.339000,0,56,0,0,yes,1.000000
22,,47.074880,328.733700,0,38,0,0,yes,1.000000
21,,25.215290,144.338200,0,24,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,50000.000000,0,4,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,100000.000000,0,10,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,40000.000000,0,4,0,0,yes,1.000000
14,,17000.000000,60000.000000,0,6,0,0,yes,1.000000
13,,7000.000000,50000.000000,0,4,0,0,yes,1.000000
12,,4000.000000,20000.000000,0,1,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,8070000.000000,0,8,0,0,yes,1.000000
8,,155863000.000000,958500000.000000,0,42,0,0,yes,1.000000
7,,141523000.000000,246820000.000000,0,43,0,0,yes,1.000000
6,,10969000.000000,63760000.000000,0,23,0,0,yes,1.000000
5,,1726000.000000,11660000.000000,0,13,0,0,yes,1.000000
4,,1458000.000000,10460000.000000,0,14,0,0,yes,1.000000
3,,1713000.000000,3930000.000000,0,2,0,0,yes,1.000000
2,,17408000.000000,154590000.000000,0,21,0,0,yes,1.000000
1,,79138000.000000,658780000.000000,0,36,0,0,yes,1.000000
