"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.206974,0,161,0,0,,1.000000
37,,0.000000,5113.656892,0,160,0,0,,1.000000
36,,160.500000,161.000000,0,161,0,0,yes,1.000000
35,,0.000000,154.752640,0,161,0,0,,1.000000
34,,0.000000,7886.047876,0,161,0,0,,1.000000
33,,0.000000,28686.000000,0,161,0,0,,1.000000
32,,0.000000,224.113004,0,161,0,0,,1.000000
31,,0.000000,224.113004,0,161,0,0,,1.000000
30,,0.000000,0.512630,0,161,0,0,,1.000000
29,,0.000000,0.393892,0,161,0,0,,1.000000
28,,0.000000,154.752640,0,161,0,0,,1.000000
27,,0.000000,28955.624006,0,159,0,0,,1.000000
26,,0.000000,28686.000000,0,161,0,0,,1.000000
25,,83.960600,325.237000,0,9,0,0,yes,1.000000
24,,208.627000,1176.911000,0,54,0,0,yes,1.000000
23,,111.385700,523.626000,0,41,0,0,yes,1.000000
22,,47.074880,231.158800,0,27,0,0,yes,1.000000
21,,25.215290,130.627400,0,22,0,0,yes,1.000000
20,,2000.000000,10000.000000,0,1,0,0,yes,1.000000
19,,8000.000000,40000.000000,0,3,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,70000.000000,0,7,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,50000.000000,0,5,0,0,yes,1.000000
14,,17000.000000,70000.000000,0,7,0,0,yes,1.000000
13,,7000.000000,20000.000000,0,2,0,0,yes,1.000000
12,,4000.000000,30000.000000,0,2,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,10930000.000000,0,6,0,0,yes,1.000000
8,,155863000.000000,902730000.000000,0,39,0,0,yes,1.000000
7,,141523000.000000,637900000.000000,0,40,0,0,yes,1.000000
6,,10969000.000000,62280000.000000,0,22,0,0,yes,1.000000
5,,1726000.000000,6210000.000000,0,10,0,0,yes,1.000000
4,,1458000.000000,6050000.000000,0,10,0,0,yes,1.000000
3,,1713000.000000,3930000.000000,0,2,0,0,yes,1.000000
2,,17408000.000000,68370000.000000,0,11,0,0,yes,1.000000
1,,79138000.000000,375370000.000000,0,28,0,0,yes,1.000000
