"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
38,,0.000000,0.356206,0,293,0,0,,1.000000
37,,0.000000,9359.299759,0,292,0,0,,1.000000
36,,0.000000,293.000000,0,293,0,0,,1.000000
35,,0.000000,352.239124,0,293,0,0,,1.000000
34,,0.000000,14281.019703,0,292,0,0,,1.000000
33,,0.000000,52372.000000,0,293,0,0,,1.000000
32,,0.000000,354.780820,0,293,0,0,,1.000000
31,,0.000000,354.780820,0,293,0,0,,1.000000
30,,0.000000,0.948675,0,293,0,0,,1.000000
29,,0.647500,0.647479,0,293,0,0,no,0.999967
28,,0.000000,352.239124,0,293,0,0,,1.000000
27,,0.000000,51655.666741,0,291,0,0,,1.000000
26,,0.000000,52372.000000,0,293,0,0,,1.000000
25,,83.960600,799.606000,0,20,0,0,yes,1.000000
24,,208.627000,1892.320000,0,90,0,0,yes,1.000000
23,,111.385700,1055.330000,0,84,0,0,yes,1.000000
22,,47.074880,408.439100,0,48,0,0,yes,1.000000
21,,25.215290,229.559800,0,38,0,0,yes,1.000000
20,,2000.000000,20000.000000,0,2,0,0,yes,1.000000
19,,8000.000000,70000.000000,0,6,0,0,yes,1.000000
18,,3000.000000,30000.000000,0,1,0,0,yes,1.000000
17,,15000.000000,150000.000000,0,14,0,0,yes,1.000000
16,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
15,,11000.000000,110000.000000,0,8,0,0,yes,1.000000
14,,17000.000000,170000.000000,0,14,0,0,yes,1.000000
13,,7000.000000,70000.000000,0,5,0,0,yes,1.000000
12,,4000.000000,40000.000000,0,3,0,0,yes,1.000000
11,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
10,,1000.000000,10000.000000,0,1,0,0,yes,1.000000
9,,1527000.000000,15140000.000000,0,10,0,0,yes,1.000000
8,,155863000.000000,1550500000.000000,0,65,0,0,yes,1.000000
7,,141523000.000000,1408210000.000000,0,76,0,0,yes,1.000000
6,,10969000.000000,109490000.000000,0,38,0,0,yes,1.000000
5,,1726000.000000,16780000.000000,0,17,0,0,yes,1.000000
4,,1458000.000000,14550000.000000,0,22,0,0,yes,1.000000
3,,1713000.000000,17130000.000000,0,5,0,0,yes,1.000000
2,,17408000.000000,173960000.000000,0,25,0,0,yes,1.000000
1,,79138000.000000,786280000.000000,0,52,0,0,yes,1.000000
