"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
20,,23853801.540661,38515742.990635,0,5,0,0,yes,1.000000
19,,102797716.068924,121018795.340464,0,5,0,0,yes,1.000000
18,,3456201.354849,4138723.863367,0,2,0,0,yes,1.000000
17,,227195960.353977,295714312.848839,0,10,0,0,yes,1.000000
16,,148175890.094612,176809427.901929,0,5,0,0,yes,1.000000
15,,13102763.391318,41922625.438584,0,4,0,0,yes,1.000000
14,,6001996.155702,7734771.932404,0,1,0,0,yes,1.000000
13,,8931772.451034,14587808.742216,0,5,0,0,yes,1.000000
12,,352533215.344209,369214556.655028,0,7,0,0,yes,1.000000
11,,501908512.966683,514404065.279202,0,6,0,0,yes,1.000000
10,,551448418.822755,580618666.474531,0,4,0,0,yes,1.000000
9,,6062635.478561,13483240.959806,0,3,0,0,yes,1.000000
8,,1170071012.657410,1187810493.520092,0,10,0,0,yes,1.000000
7,,376396272.768339,405371075.130543,0,4,0,0,yes,1.000000
6,,283242187.381411,431515122.721966,0,5,0,0,yes,1.000000
5,,501694534.627578,517979961.263301,0,5,0,0,yes,1.000000
4,,145211448.600232,169203062.711121,0,3,0,0,yes,1.000000
3,,746665780.128168,770802678.620044,0,10,0,0,yes,1.000000
2,,213197082.166299,314187375.510906,0,2,0,0,yes,1.000000
1,,111056428.065240,116170996.998647,0,3,0,0,yes,1.000000
