"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
20,,23853801.540661,33181918.670145,0,4,0,0,yes,1.000000
19,,102797716.068924,141715532.177218,0,5,0,0,yes,1.000000
18,,3456201.354849,12301291.664910,0,1,0,0,yes,1.000000
17,,227195960.353977,251260190.617817,0,8,0,0,yes,1.000000
16,,148175890.094612,152699678.924349,0,7,0,0,yes,1.000000
15,,13102763.391318,13430400.653434,0,4,0,0,yes,1.000000
14,,6001996.155702,27150654.698176,0,4,0,0,yes,1.000000
13,,8931772.451034,13158409.145043,0,3,0,0,yes,1.000000
12,,352533215.344209,369634340.899667,0,5,0,0,yes,1.000000
11,,501908512.966683,523811097.709425,0,5,0,0,yes,1.000000
10,,551448418.822755,578855322.886415,0,5,0,0,yes,1.000000
9,,6062635.478561,12445910.835883,0,2,0,0,yes,1.000000
8,,1170071012.657410,1200083221.018124,0,11,0,0,yes,1.000000
7,,376396272.768339,415484990.959043,0,4,0,0,yes,1.000000
6,,283242187.381411,334979065.171495,0,4,0,0,yes,1.000000
5,,501694534.627578,502592276.370925,0,5,0,0,yes,1.000000
4,,145211448.600232,223491677.766755,0,4,0,0,yes,1.000000
3,,746665780.128168,750914495.774808,0,8,0,0,yes,1.000000
2,,213197082.166299,314187375.510906,0,2,0,0,yes,1.000000
1,,111056428.065240,116118178.938937,0,2,0,0,yes,1.000000
