"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
20,,23853801.540661,30002895.904583,0,6,0,0,yes,1.000000
19,,102797716.068924,111968575.154648,0,4,0,0,yes,1.000000
18,,3456201.354849,12301291.664910,0,1,0,0,yes,1.000000
17,,227195960.353977,234307429.112362,0,11,0,0,yes,1.000000
16,,148175890.094612,184100135.631578,0,6,0,0,yes,1.000000
15,,13102763.391318,44835439.169021,0,4,0,0,yes,1.000000
14,,6001996.155702,6040289.032829,0,3,0,0,yes,1.000000
13,,8931772.451034,12012401.457491,0,3,0,0,yes,1.000000
12,,352533215.344209,371255293.139520,0,4,0,0,yes,1.000000
11,,501908512.966683,605266289.268528,0,5,0,0,yes,1.000000
10,,551448418.822755,595566377.157106,0,4,0,0,yes,1.000000
9,,6062635.478561,13592563.995238,0,3,0,0,yes,1.000000
8,,1170071012.657410,1194896028.641201,0,12,0,0,yes,1.000000
7,,376396272.768339,406056289.822352,0,4,0,0,yes,1.000000
6,,283242187.381411,390360660.749357,0,6,0,0,yes,1.000000
5,,501694534.627578,519140568.475008,0,4,0,0,yes,1.000000
4,,145211448.600232,232196791.658429,0,4,0,0,yes,1.000000
3,,746665780.128168,747308100.451450,0,9,0,0,yes,1.000000
2,,213197082.166299,224395128.294912,0,2,0,0,yes,1.000000
1,,111056428.065240,133145981.112602,0,4,0,0,yes,1.000000
