species,pu,amount
12,0,76146210.79643922
22,0,0.006392407899999998
23,0,0.012113940143589751
24,0,0.0013961338716730201
25,0,0.006392407899999997
26,0,1.8316201888297772e-11
27,0,0.012113940143589751
28,0,91.0
29,0,91.0
12,1,40524764.27550471
22,1,0.004669656271794872
23,1,0.01383379181794872
24,1,0.00110162110458292
25,1,0.004669656271794871
26,1,1.4786203393714898e-11
27,1,0.013833791817948722
28,1,91.0
29,1,91.0
12,2,181154249.445363
22,2,0.004552410399999998
23,2,0.013950574638461544
24,2,0.0010815554554717839
25,2,0.004552410399999999
26,2,1.3668202123535882e-11
27,2,0.013950574638461544
28,2,104.0
29,2,104.0
30,2,632.6410214039583
12,3,106351934.752169
22,3,0.004388245069230764
23,3,0.014107398348717957
24,3,0.001039410062794841
25,3,0.004388245069230769
26,3,7.103216053585734e-12
27,3,0.014107398348717954
28,3,104.0
29,3,104.0
30,3,632.6410214039583
12,4,23406928.269807
22,4,0.006555753107692308
23,4,0.011933826074358979
24,4,0.0014122476813768284
25,4,0.006555753107692312
26,4,1.974397291698108e-12
27,4,0.011933826074358975
28,4,104.0
29,4,104.0
30,4,632.6410214039583
18,5,11996.1768717168
22,5,0.006272525148717953
23,5,0.012215627402564103
24,5,0.0013548258185826219
25,5,0.006272525148717952
26,5,5.816461442000197e-13
27,5,0.012215627402564103
28,5,22.0
29,5,22.0
30,5,14.868526531794593
12,6,67072157.2087865
22,6,0.00675677746666667
23,6,0.011753256092307693
24,6,0.0014274793294642852
25,6,0.0067567774666666735
26,6,2.0374232761327927e-11
27,6,0.01175325609230769
28,6,91.0
29,6,91.0
12,7,170718813.789112
22,7,0.007603524030769225
23,7,0.010906466751282061
24,7,0.0015797031393137836
25,7,0.007603524030769226
26,7,2.1027107615632232e-11
27,7,0.010906466751282061
28,7,96.0
29,7,96.0
30,7,34.4522916892261
12,8,62128511.6519389
22,8,0.005724541648717947
23,8,0.012770607828205134
24,8,0.001164181444608871
25,8,0.005724541648717949
26,8,1.184937590756164e-11
27,8,0.012770607828205133
28,8,162.0
29,8,162.0
30,8,1129.7397859105272
22,9,0.005298834607692315
23,9,0.01318931794358974
24,9,0.00116264442662896
25,9,0.00529883460769231
26,9,2.0008379287488195e-12
27,9,0.013189317943589745
28,9,94.0
29,9,94.0
30,9,213.19758919032225
22,10,0.009024411043589751
23,10,0.009463741507692304
24,10,0.0018551243832667693
25,10,0.009024411043589751
26,10,1.3340356672259641e-12
27,10,0.009463741507692304
28,10,16.0
29,10,16.0
18,11,10128.3701042794
22,11,0.0104697394025641
23,11,0.008018413148717955
24,11,0.0021110007956546112
25,11,0.010469739402564104
26,11,9.364711535956497e-13
27,11,0.008018413148717951
28,11,22.0
29,11,22.0
30,11,14.868526531794593
18,12,279618.514689053
22,12,0.006759407620512819
23,12,0.011728744930769235
24,12,0.0014408408685263004
25,12,0.006759407620512819
26,12,5.134425866142148e-13
27,12,0.011728744930769235
28,12,22.0
29,12,22.0
30,12,14.868526531794593
12,13,15111054.508295001
22,13,0.005298800076923071
23,13,0.013216271623076932
24,13,0.0011271572496719257
25,13,0.005298800076923074
26,13,2.0235632419656265e-11
27,13,0.013216271623076929
28,13,91.0
29,13,91.0
12,14,182603975.642256
22,14,0.00826868762564103
23,14,0.010245672292307691
24,14,0.0016626044097051843
25,14,0.008268687625641025
26,14,2.3600941884453443e-11
27,14,0.010245672292307696
28,14,153.0
29,14,153.0
30,14,366.2531892650142
12,15,35951568.0605489
22,15,0.008513881143589757
23,15,0.009978444479487172
24,15,0.0015044533324799255
25,15,0.00851388114358975
26,15,1.5934774896179237e-11
27,15,0.009978444479487179
28,15,153.0
29,15,153.0
30,15,366.2531892650142
22,16,0.008929167617948713
23,16,0.009558984933333342
24,16,0.0015628634980276884
25,16,0.008929167617948711
26,16,1.3400383491151998e-11
27,16,0.009558984933333344
28,16,82.0
29,16,82.0
22,17,0.007247054694871795
23,17,0.01124109785641026
24,17,0.0014515080404185195
25,17,0.0072470546948717966
26,17,4.59202715933195e-12
27,17,0.011241097856410259
28,17,94.0
29,17,94.0
30,17,213.19758919032225
22,18,0.010073579833333339
23,18,0.008414572717948716
24,18,0.002029089746264884
25,18,0.010073579833333339
26,18,1.212423116811563e-12
27,18,0.008414572717948716
28,18,16.0
29,18,16.0
22,19,0.009571079969230767
23,19,0.008917072582051289
24,19,0.0019600561110774484
25,19,0.009571079969230768
26,19,7.70613915327825e-13
27,19,0.008917072582051287
28,19,16.0
29,19,16.0
12,20,17455806.954698402
22,20,0.006640631748717944
23,20,0.011946288156410266
24,20,0.001284170216385297
25,20,0.006640631748717944
26,20,3.206116752105142e-11
27,20,0.011946288156410266
28,20,91.0
29,20,91.0
12,21,21646436.5207734
22,21,0.006589527771794873
23,21,0.011962900864102566
24,21,0.0012825272208052527
25,21,0.006589527771794874
26,21,2.993216383477386e-11
27,21,0.011962900864102566
28,21,91.0
29,21,91.0
12,22,35248463.243565395
22,22,0.006865509223076927
23,22,0.011668117461538462
24,22,0.0013473366648606034
25,22,0.0068655092230769255
26,22,2.7166815748968658e-11
27,22,0.011668117461538464
28,22,91.0
29,22,91.0
12,23,141508968.252377
22,23,0.008159913587179485
23,23,0.010354219317948724
24,23,0.0015547082523771016
25,23,0.008159913587179489
26,23,2.4250401363623268e-11
27,23,0.010354219317948722
28,23,153.0
29,23,153.0
30,23,366.2531892650142
12,24,1754350.25191392
22,24,0.010651950992307684
23,24,0.007836458330769243
24,24,0.001736809179239015
25,24,0.010651950992307693
26,24,2.0618371380303995e-11
27,24,0.007836458330769236
28,24,153.0
29,24,153.0
30,24,366.2531892650142
22,25,0.012348317789743584
23,25,0.0061398347615384714
24,25,0.0020057073970102058
25,25,0.012348317789743586
26,25,2.0467444231533753e-11
27,25,0.00613983476153847
28,25,84.0
29,25,84.0
30,25,8.004935241243354
22,26,0.009848699761538461
23,26,0.008639452789743594
24,26,0.001697127859759842
25,26,0.009848699761538458
26,26,1.522467343132024e-11
27,26,0.008639452789743597
28,26,82.0
29,26,82.0
17,27,9189314.51990268
22,27,0.006791251387179488
23,27,0.011696901164102567
24,27,0.0014072862255423324
25,27,0.006791251387179489
26,27,3.887390937591992e-12
27,27,0.011696901164102567
28,27,162.0
29,27,162.0
30,27,1916.5832399088792
22,28,0.008960022958974363
23,28,0.009528129592307692
24,28,0.001884993798665715
25,28,0.008960022958974363
26,28,1.0308296599766625e-12
27,28,0.009528129592307692
28,28,16.0
29,28,16.0
22,29,0.005878008774358972
23,29,0.012610143776923084
24,29,0.0013179846197004992
25,29,0.0058780087743589724
26,29,5.257877231522301e-13
27,29,0.012610143776923082
28,29,16.0
29,29,16.0
12,30,17578132.3531318
22,30,0.005062642774358976
23,30,0.01343273816666667
24,30,0.001035350784075498
25,30,0.005062642774358974
26,30,3.335672760395918e-11
27,30,0.013432738166666671
28,30,91.0
29,30,91.0
7,31,67295551.74342321
12,31,49784149.3423198
22,31,0.009630282448717945
23,31,0.009028135510256417
