"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
21,,0.500000,0.500117,0,311,0,0,yes,1.000000
20,,23853801.540661,141639781.103674,0,25,0,0,yes,1.000000
19,,102797716.068924,530280114.548763,0,30,0,0,yes,1.000000
18,,3456201.354849,30133542.800327,0,5,0,0,yes,1.000000
17,,227195960.353977,1342447387.861426,0,50,0,0,yes,1.000000
16,,148175890.094612,783780652.541039,0,28,0,0,yes,1.000000
15,,13102763.391318,54031035.590003,0,13,0,0,yes,1.000000
14,,6001996.155702,24651110.422207,0,10,0,0,yes,1.000000
13,,8931772.451034,23066326.348165,0,6,0,0,yes,1.000000
12,,352533215.344209,1533398249.087402,0,28,0,0,yes,1.000000
11,,501908512.966683,3351358837.519566,0,49,0,0,yes,1.000000
10,,551448418.822755,3503542133.988004,0,32,0,0,yes,1.000000
9,,6062635.478561,17933122.963767,0,9,0,0,yes,1.000000
8,,1170071012.657410,6551101222.890370,0,63,0,0,yes,1.000000
7,,376396272.768339,1095852881.862262,0,14,0,0,yes,1.000000
6,,283242187.381411,1008729464.228597,0,12,0,0,yes,1.000000
5,,501694534.627578,3183891306.829310,0,31,0,0,yes,1.000000
4,,145211448.600232,823115779.280823,0,13,0,0,yes,1.000000
3,,746665780.128168,3505339076.900560,0,40,0,0,yes,1.000000
2,,213197082.166299,999886509.671492,0,13,0,0,yes,1.000000
1,,111056428.065240,359495354.311985,0,12,0,0,yes,1.000000
