"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
20,,23853801.540661,42557341.407132,0,4,0,0,yes,1.000000
19,,102797716.068924,111446098.320850,0,4,0,0,yes,1.000000
18,,3456201.354849,12301291.664910,0,1,0,0,yes,1.000000
17,,227195960.353977,249465918.627514,0,9,0,0,yes,1.000000
16,,148175890.094612,179815705.954772,0,7,0,0,yes,1.000000
15,,13102763.391318,39605802.672829,0,4,0,0,yes,1.000000
14,,6001996.155702,17911880.710728,0,3,0,0,yes,1.000000
13,,8931772.451034,16018147.863351,0,3,0,0,yes,1.000000
12,,352533215.344209,370098860.294507,0,6,0,0,yes,1.000000
11,,501908512.966683,510602139.885290,0,6,0,0,yes,1.000000
10,,551448418.822755,611080335.479194,0,5,0,0,yes,1.000000
9,,6062635.478561,16724447.195126,0,2,0,0,yes,1.000000
8,,1170071012.657410,1311263277.514253,0,11,0,0,yes,1.000000
7,,376396272.768339,378085693.876701,0,4,0,0,yes,1.000000
6,,283242187.381411,308132217.526671,0,4,0,0,yes,1.000000
5,,501694534.627578,526538995.316564,0,8,0,0,yes,1.000000
4,,145211448.600232,214680409.043131,0,3,0,0,yes,1.000000
3,,746665780.128168,884324207.249617,0,9,0,0,yes,1.000000
2,,213197082.166299,298241313.388857,0,3,0,0,yes,1.000000
1,,111056428.065240,120859851.904677,0,3,0,0,yes,1.000000
