"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
21,,0.500000,0.500047,0,312,0,0,yes,1.000000
20,,23853801.540661,171703618.671292,0,26,0,0,yes,1.000000
19,,102797716.068924,440662453.652272,0,32,0,0,yes,1.000000
18,,3456201.354849,13885506.878018,0,2,0,0,yes,1.000000
17,,227195960.353977,1425100857.821694,0,51,0,0,yes,1.000000
16,,148175890.094612,912797589.508990,0,30,0,0,yes,1.000000
15,,13102763.391318,97743315.739603,0,19,0,0,yes,1.000000
14,,6001996.155702,40247846.476665,0,13,0,0,yes,1.000000
13,,8931772.451034,38476840.773341,0,13,0,0,yes,1.000000
12,,352533215.344209,1348879667.723563,0,30,0,0,yes,1.000000
11,,501908512.966683,3682058420.745549,0,55,0,0,yes,1.000000
10,,551448418.822755,3252769195.537061,0,29,0,0,yes,1.000000
9,,6062635.478561,23857270.722193,0,8,0,0,yes,1.000000
8,,1170071012.657410,7089207779.128349,0,68,0,0,yes,1.000000
7,,376396272.768339,1731624470.266024,0,20,0,0,yes,1.000000
6,,283242187.381411,1773930882.804846,0,17,0,0,yes,1.000000
5,,501694534.627578,3077181548.468424,0,32,0,0,yes,1.000000
4,,145211448.600232,780825092.420483,0,14,0,0,yes,1.000000
3,,746665780.128168,3850074681.839072,0,49,0,0,yes,1.000000
2,,213197082.166299,1006907151.618059,0,11,0,0,yes,1.000000
1,,111056428.065240,538866523.373662,0,16,0,0,yes,1.000000
