"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
21,,0.500000,0.500092,0,314,0,0,yes,1.000000
20,,23853801.540661,127081123.956836,0,19,0,0,yes,1.000000
19,,102797716.068924,645705128.657523,0,27,0,0,yes,1.000000
18,,3456201.354849,32686183.643818,0,6,0,0,yes,1.000000
17,,227195960.353977,1406352412.096613,0,48,0,0,yes,1.000000
16,,148175890.094612,955175762.894258,0,29,0,0,yes,1.000000
15,,13102763.391318,85468992.175896,0,15,0,0,yes,1.000000
14,,6001996.155702,30167065.238385,0,12,0,0,yes,1.000000
13,,8931772.451034,15662605.757086,0,9,0,0,yes,1.000000
12,,352533215.344209,1433476056.885462,0,32,0,0,yes,1.000000
11,,501908512.966683,2582322052.079554,0,46,0,0,yes,1.000000
10,,551448418.822755,3000835920.308856,0,30,0,0,yes,1.000000
9,,6062635.478561,24879309.092949,0,12,0,0,yes,1.000000
8,,1170071012.657410,5910742207.666247,0,57,0,0,yes,1.000000
7,,376396272.768339,2108994348.831464,0,24,0,0,yes,1.000000
6,,283242187.381411,1455043933.164495,0,16,0,0,yes,1.000000
5,,501694534.627578,2871269366.501123,0,33,0,0,yes,1.000000
4,,145211448.600232,884424842.058073,0,15,0,0,yes,1.000000
3,,746665780.128168,3316271999.496705,0,45,0,0,yes,1.000000
2,,213197082.166299,1442511783.614206,0,16,0,0,yes,1.000000
1,,111056428.065240,604658347.699823,0,17,0,0,yes,1.000000
