"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
21,,0.500000,0.500208,0,313,0,0,yes,1.000000
20,,23853801.540661,157384298.899297,0,29,0,0,yes,1.000000
19,,102797716.068924,596924058.921577,0,31,0,0,yes,1.000000
18,,3456201.354849,29630277.871198,0,5,0,0,yes,1.000000
17,,227195960.353977,1358892101.109597,0,47,0,0,yes,1.000000
16,,148175890.094612,925937604.339914,0,28,0,0,yes,1.000000
15,,13102763.391318,31923716.888000,0,11,0,0,yes,1.000000
14,,6001996.155702,16511227.063646,0,13,0,0,yes,1.000000
13,,8931772.451034,16088843.366366,0,9,0,0,yes,1.000000
12,,352533215.344209,1045247832.233342,0,24,0,0,yes,1.000000
11,,501908512.966683,3811549408.731571,0,57,0,0,yes,1.000000
10,,551448418.822755,3031412548.424449,0,31,0,0,yes,1.000000
9,,6062635.478561,41900009.525684,0,11,0,0,yes,1.000000
8,,1170071012.657410,6435136204.657784,0,65,0,0,yes,1.000000
7,,376396272.768339,2074231832.680735,0,20,0,0,yes,1.000000
6,,283242187.381411,1361219397.560504,0,15,0,0,yes,1.000000
5,,501694534.627578,2799666941.412391,0,32,0,0,yes,1.000000
4,,145211448.600232,726265902.613143,0,16,0,0,yes,1.000000
3,,746665780.128168,3614421998.412064,0,41,0,0,yes,1.000000
2,,213197082.166299,1240787249.257668,0,13,0,0,yes,1.000000
1,,111056428.065240,446664705.116028,0,13,0,0,yes,1.000000
