"Conservation Feature","Feature Name","Target","Amount Held","Occurrence Target ","Occurrences Held","Separation Target ","Separation Achieved","Target Met","MPM"
21,,0.500000,0.500389,0,310,0,0,yes,1.000000
20,,23853801.540661,117531380.217531,0,22,0,0,yes,1.000000
19,,102797716.068924,674930014.580647,0,31,0,0,yes,1.000000
18,,3456201.354849,28567421.355803,0,3,0,0,yes,1.000000
17,,227195960.353977,1252434681.348041,0,50,0,0,yes,1.000000
16,,148175890.094612,944673726.935572,0,28,0,0,yes,1.000000
15,,13102763.391318,84522735.141540,0,14,0,0,yes,1.000000
14,,6001996.155702,12145457.927789,0,9,0,0,yes,1.000000
13,,8931772.451034,37332476.279911,0,10,0,0,yes,1.000000
12,,352533215.344209,796897736.807897,0,24,0,0,yes,1.000000
11,,501908512.966683,2565701635.164310,0,46,0,0,yes,1.000000
10,,551448418.822755,3240290306.691793,0,33,0,0,yes,1.000000
9,,6062635.478561,39772923.655328,0,11,0,0,yes,1.000000
8,,1170071012.657410,7021422836.509334,0,63,0,0,yes,1.000000
7,,376396272.768339,2267450223.870424,0,23,0,0,yes,1.000000
6,,283242187.381411,1764490131.829226,0,19,0,0,yes,1.000000
5,,501694534.627578,2935126626.890182,0,30,0,0,yes,1.000000
4,,145211448.600232,698631019.204558,0,13,0,0,yes,1.000000
3,,746665780.128168,2948916236.097343,0,38,0,0,yes,1.000000
2,,213197082.166299,949931877.914451,0,13,0,0,yes,1.000000
1,,111056428.065240,468234718.275000,0,11,0,0,yes,1.000000
