habitat,id1,id2,value
cobble,pu_045,pu_027,0.0
cobble,pu_046,pu_027,0.0
cobble,pu_047,pu_027,0.0
cobble,pu_048,pu_027,0.0
cobble,pu_049,pu_027,0.0
cobble,pu_050,pu_027,0.0
cobble,pu_051,pu_027,0.0
cobble,pu_052,pu_027,0.0
cobble,pu_053,pu_027,0.0
cobble,pu_054,pu_027,0.0
cobble,pu_055,pu_027,0.0
cobble,pu_056,pu_027,0.0
cobble,pu_057,pu_027,0.0
cobble,pu_058,pu_027,0.0
cobble,pu_059,pu_027,0.0
cobble,pu_060,pu_027,0.0
cobble,pu_061,pu_027,0.0
cobble,pu_062,pu_027,0.0
cobble,pu_063,pu_027,0.0
cobble,pu_064,pu_027,0.0
cobble,pu_065,pu_027,0.0
cobble,pu_066,pu_027,0.0
cobble,pu_067,pu_027,0.0
cobble,pu_068,pu_027,0.0
cobble,pu_069,pu_027,0.0
cobble,pu_070,pu_027,0.0
cobble,pu_071,pu_027,0.0
cobble,pu_072,pu_027,0.0
cobble,pu_073,pu_027,0.0
cobble,pu_074,pu_027,0.0
cobble,pu_075,pu_027,0.0
cobble,pu_076,pu_027,0.0
cobble,pu_077,pu_027,0.0
cobble,pu_078,pu_027,0.0
cobble,pu_079,pu_027,0.0
cobble,pu_080,pu_027,0.0
cobble,pu_001,pu_028,0.0
cobble,pu_002,pu_028,0.0
cobble,pu_003,pu_028,0.0
cobble,pu_004,pu_028,0.0
cobble,pu_005,pu_028,0.0
cobble,pu_006,pu_028,0.0
cobble,pu_007,pu_028,0.0
cobble,pu_008,pu_028,0.0
cobble,pu_009,pu_028,0.0
cobble,pu_010,pu_028,0.0
cobble,pu_011,pu_028,0.0
cobble,pu_012,pu_028,0.0
cobble,pu_013,pu_028,0.0
cobble,pu_014,pu_028,0.0
cobble,pu_015,pu_028,0.0
cobble,pu_016,pu_028,0.0
cobble,pu_017,pu_028,0.0
cobble,pu_018,pu_028,0.0
cobble,pu_019,pu_028,0.0
cobble,pu_020,pu_028,0.0
cobble,pu_021,pu_028,0.0
cobble,pu_022,pu_028,0.0
cobble,pu_023,pu_028,0.0
cobble,pu_024,pu_028,0.0
cobble,pu_025,pu_028,0.0
cobble,pu_026,pu_028,0.0
cobble,pu_027,pu_028,0.0
cobble,pu_028,pu_028,0.0
cobble,pu_029,pu_028,0.0
cobble,pu_030,pu_028,0.0
cobble,pu_031,pu_028,0.0
cobble,pu_032,pu_028,0.0
cobble,pu_033,pu_028,0.0
cobble,pu_034,pu_028,0.0
cobble,pu_035,pu_028,0.0
cobble,pu_036,pu_028,0.0
cobble,pu_037,pu_028,0.0
cobble,pu_038,pu_028,0.0
cobble,pu_039,pu_028,0.0
cobble,pu_040,pu_028,0.0
cobble,pu_041,pu_028,0.0
cobble,pu_042,pu_028,0.0
cobble,pu_043,pu_028,0.0
cobble,pu_044,pu_028,0.0
cobble,pu_045,pu_028,0.0
cobble,pu_046,pu_028,0.0
cobble,pu_047,pu_028,0.0
cobble,pu_048,pu_028,0.0
cobble,pu_049,pu_028,0.0
cobble,pu_050,pu_028,0.0
cobble,pu_051,pu_028,0.0
cobble,pu_052,pu_028,0.0
cobble,pu_053,pu_028,0.0
cobble,pu_054,pu_028,0.0
cobble,pu_055,pu_028,0.0
cobble,pu_056,pu_028,0.0
cobble,pu_057,pu_028,0.0
cobble,pu_058,pu_028,0.0
cobble,pu_059,pu_028,0.0
cobble,pu_060,pu_028,0.0
cobble,pu_061,pu_028,0.0
cobble,pu_062,pu_028,0.0
cobble,pu_063,pu_028,0.0
cobble,pu_064,pu_028,0.0
cobble,pu_065,pu_028,0.0
cobble,pu_066,pu_028,0.0
cobble,pu_067,pu_028,0.0
cobble,pu_068,pu_028,0.0
cobble,pu_069,pu_028,0.0
cobble,pu_070,pu_028,0.0
cobble,pu_071,pu_028,0.0
cobble,pu_072,pu_028,0.0
cobble,pu_073,pu_028,0.0
cobble,pu_074,pu_028,0.0
cobble,pu_075,pu_028,0.0
cobble,pu_076,pu_028,0.0
cobble,pu_077,pu_028,0.0
cobble,pu_078,pu_028,0.0
cobble,pu_079,pu_028,0.0
cobble,pu_080,pu_028,0.0
cobble,pu_001,pu_029,0.0
cobble,pu_002,pu_029,0.0
cobble,pu_003,pu_029,0.0
cobble,pu_004,pu_029,0.0
cobble,pu_005,pu_029,0.0
cobble,pu_006,pu_029,0.0
cobble,pu_007,pu_029,0.0
cobble,pu_008,pu_029,0.0
cobble,pu_009,pu_029,0.0
cobble,pu_010,pu_029,0.0
cobble,pu_011,pu_029,0.0
cobble,pu_012,pu_029,0.0
cobble,pu_013,pu_029,0.0
cobble,pu_014,pu_029,0.0
cobble,pu_015,pu_029,0.0
cobble,pu_016,pu_029,0.0
cobble,pu_017,pu_029,0.0
cobble,pu_018,pu_029,0.0
cobble,pu_019,pu_029,0.0
cobble,pu_020,pu_029,0.0
cobble,pu_021,pu_029,0.0
cobble,pu_022,pu_029,0.0
cobble,pu_023,pu_029,0.0
cobble,pu_024,pu_029,0.0
cobble,pu_025,pu_029,0.0
cobble,pu_026,pu_029,0.0
cobble,pu_027,pu_029,0.0
cobble,pu_028,pu_029,0.0
cobble,pu_029,pu_029,0.0
cobble,pu_030,pu_029,0.0
cobble,pu_031,pu_029,0.0
cobble,pu_032,pu_029,0.0
cobble,pu_033,pu_029,0.0
cobble,pu_034,pu_029,0.0
cobble,pu_035,pu_029,0.0
cobble,pu_036,pu_029,0.0
cobble,pu_037,pu_029,0.0
cobble,pu_038,pu_029,0.0
cobble,pu_039,pu_029,0.0
cobble,pu_040,pu_029,0.0
cobble,pu_041,pu_029,0.0
cobble,pu_042,pu_029,0.0
cobble,pu_043,pu_029,0.0
cobble,pu_044,pu_029,0.0
cobble,pu_045,pu_029,0.0
cobble,pu_046,pu_029,0.0
cobble,pu_047,pu_029,0.0
cobble,pu_048,pu_029,0.0
cobble,pu_049,pu_029,0.0
cobble,pu_050,pu_029,0.0
cobble,pu_051,pu_029,0.0
cobble,pu_052,pu_029,0.0
cobble,pu_053,pu_029,0.0
cobble,pu_054,pu_029,0.0
cobble,pu_055,pu_029,0.0
cobble,pu_056,pu_029,0.0
cobble,pu_057,pu_029,0.0
cobble,pu_058,pu_029,0.0
cobble,pu_059,pu_029,0.0
cobble,pu_060,pu_029,0.0
cobble,pu_061,pu_029,0.0
cobble,pu_062,pu_029,0.0
cobble,pu_063,pu_029,0.0
cobble,pu_064,pu_029,0.0
cobble,pu_065,pu_029,0.0
cobble,pu_066,pu_029,0.0
cobble,pu_067,pu_029,0.0
cobble,pu_068,pu_029,0.0
cobble,pu_069,pu_029,0.0
cobble,pu_070,pu_029,0.0
cobble,pu_071,pu_029,0.0
cobble,pu_072,pu_029,0.0
cobble,pu_073,pu_029,0.0
cobble,pu_074,pu_029,0.0
cobble,pu_075,pu_029,0.0
cobble,pu_076,pu_029,0.0
cobble,pu_077,pu_029,0.0
cobble,pu_078,pu_029,0.0
cobble,pu_079,pu_029,0.0
cobble,pu_080,pu_029,0.0
cobble,pu_001,pu_030,0.0
cobble,pu_002,pu_030,0.0
cobble,pu_003,pu_030,0.0
cobble,pu_004,pu_030,0.0
cobble,pu_005,pu_030,0.0
cobble,pu_006,pu_030,0.0
cobble,pu_007,pu_030,0.0
cobble,pu_008,pu_030,0.0
cobble,pu_009,pu_030,0.0
cobble,pu_010,pu_030,0.0
cobble,pu_011,pu_030,0.0
cobble,pu_012,pu_030,0.0
cobble,pu_013,pu_030,0.0
cobble,pu_014,pu_030,0.0
cobble,pu_015,pu_030,0.0
cobble,pu_016,pu_030,0.0
cobble,pu_017,pu_030,0.0
cobble,pu_018,pu_030,0.0
cobble,pu_019,pu_030,0.0
cobble,pu_020,pu_030,0.0
cobble,pu_021,pu_030,0.0
cobble,pu_022,pu_030,0.0
cobble,pu_023,pu_030,0.0
cobble,pu_024,pu_030,0.0
cobble,pu_025,pu_030,0.0
cobble,pu_026,pu_030,0.0
cobble,pu_027,pu_030,0.0
cobble,pu_028,pu_030,0.0
cobble,pu_029,pu_030,0.0
cobble,pu_030,pu_030,0.0
cobble,pu_031,pu_030,0.0
cobble,pu_032,pu_030,0.0
cobble,pu_033,pu_030,0.0
cobble,pu_034,pu_030,0.0
cobble,pu_035,pu_030,0.0
cobble,pu_036,pu_030,0.0
cobble,pu_037,pu_030,0.0
cobble,pu_038,pu_030,0.0
cobble,pu_039,pu_030,0.0
cobble,pu_040,pu_030,0.0
cobble,pu_041,pu_030,0.0
cobble,pu_042,pu_030,0.0
cobble,pu_043,pu_030,0.0
cobble,pu_044,pu_030,0.0
cobble,pu_045,pu_030,0.0
cobble,pu_046,pu_030,0.0
cobble,pu_047,pu_030,0.0
cobble,pu_048,pu_030,0.0
cobble,pu_049,pu_030,0.0
cobble,pu_050,pu_030,0.0
cobble,pu_051,pu_030,0.0
cobble,pu_052,pu_030,0.0
cobble,pu_053,pu_030,0.0
cobble,pu_054,pu_030,0.0
cobble,pu_055,pu_030,0.0
cobble,pu_056,pu_030,0.0
cobble,pu_057,pu_030,0.0
cobble,pu_058,pu_030,0.0
cobble,pu_059,pu_030,0.0
cobble,pu_060,pu_030,0.0
cobble,pu_061,pu_030,0.0
cobble,pu_062,pu_030,0.0
cobble,pu_063,pu_030,0.0
cobble,pu_064,pu_030,0.0
cobble,pu_065,pu_030,0.0
cobble,pu_066,pu_030,0.0
cobble,pu_067,pu_030,0.0
cobble,pu_068,pu_030,0.0
cobble,pu_069,pu_030,0.0
cobble,pu_070,pu_030,0.0
cobble,pu_071,pu_030,0.0
cobble,pu_072,pu_030,0.0
cobble,pu_073,pu_030,0.0
cobble,pu_074,pu_030,0.0
cobble,pu_075,pu_030,0.0
cobble,pu_076,pu_030,0.0
cobble,pu_077,pu_030,0.0
cobble,pu_078,pu_030,0.0
cobble,pu_079,pu_030,0.0
cobble,pu_080,pu_030,0.0
cobble,pu_001,pu_031,0.0
cobble,pu_002,pu_031,0.0
cobble,pu_003,pu_031,0.0
cobble,pu_004,pu_031,0.0
cobble,pu_005,pu_031,0.0
cobble,pu_006,pu_031,0.0
cobble,pu_007,pu_031,0.0
cobble,pu_008,pu_031,0.0
cobble,pu_009,pu_031,0.0
cobble,pu_010,pu_031,0.0
cobble,pu_011,pu_031,0.0
cobble,pu_012,pu_031,0.0
cobble,pu_013,pu_031,0.0
cobble,pu_014,pu_031,0.0
cobble,pu_015,pu_031,0.0
cobble,pu_016,pu_031,0.0
cobble,pu_017,pu_031,0.0
cobble,pu_018,pu_031,0.0
cobble,pu_019,pu_031,0.0
cobble,pu_020,pu_031,0.0
cobble,pu_021,pu_031,0.0
cobble,pu_022,pu_031,0.0
cobble,pu_023,pu_031,0.0
cobble,pu_024,pu_031,0.0
cobble,pu_025,pu_031,0.0
cobble,pu_026,pu_031,0.0
cobble,pu_027,pu_031,0.0
cobble,pu_028,pu_031,0.0
cobble,pu_029,pu_031,0.0
cobble,pu_030,pu_031,0.0
cobble,pu_031,pu_031,0.0
cobble,pu_032,pu_031,0.0
cobble,pu_033,pu_031,0.0
cobble,pu_034,pu_031,0.0
cobble,pu_035,pu_031,0.0
cobble,pu_036,pu_031,0.0
cobble,pu_037,pu_031,0.0
cobble,pu_038,pu_031,0.0
cobble,pu_039,pu_031,0.0
cobble,pu_040,pu_031,0.0
cobble,pu_041,pu_031,0.0
cobble,pu_042,pu_031,0.0
cobble,pu_043,pu_031,0.0
cobble,pu_044,pu_031,0.0
cobble,pu_045,pu_031,0.0
cobble,pu_046,pu_031,0.0
cobble,pu_047,pu_031,0.0
cobble,pu_048,pu_031,0.0
cobble,pu_049,pu_031,0.0
cobble,pu_050,pu_031,0.0
cobble,pu_051,pu_031,0.0
cobble,pu_052,pu_031,0.0
cobble,pu_053,pu_031,0.0
cobble,pu_054,pu_031,0.0
cobble,pu_055,pu_031,0.0
cobble,pu_056,pu_031,0.0
cobble,pu_057,pu_031,0.0
cobble,pu_058,pu_031,0.0
cobble,pu_059,pu_031,0.0
cobble,pu_060,pu_031,0.0
cobble,pu_061,pu_031,0.0
cobble,pu_062,pu_031,0.0
cobble,pu_063,pu_031,0.0
cobble,pu_064,pu_031,0.0
cobble,pu_065,pu_031,0.0
cobble,pu_066,pu_031,0.0
cobble,pu_067,pu_031,0.0
cobble,pu_068,pu_031,0.0
cobble,pu_069,pu_031,0.0
cobble,pu_070,pu_031,0.0
cobble,pu_071,pu_031,0.0
cobble,pu_072,pu_031,0.0
cobble,pu_073,pu_031,0.0
cobble,pu_074,pu_031,0.0
cobble,pu_075,pu_031,0.0
cobble,pu_076,pu_031,0.0
cobble,pu_077,pu_031,0.0
cobble,pu_078,pu_031,0.0
cobble,pu_079,pu_031,0.0
cobble,pu_080,pu_031,0.0
cobble,pu_001,pu_032,0.0
cobble,pu_002,pu_032,0.0
cobble,pu_003,pu_032,0.0
cobble,pu_004,pu_032,0.0
cobble,pu_005,pu_032,0.0
cobble,pu_006,pu_032,0.0
cobble,pu_007,pu_032,0.0
cobble,pu_008,pu_032,0.0
cobble,pu_009,pu_032,0.0
cobble,pu_010,pu_032,0.0
cobble,pu_011,pu_032,0.0
cobble,pu_012,pu_032,0.0
cobble,pu_013,pu_032,0.0
cobble,pu_014,pu_032,0.0
cobble,pu_015,pu_032,0.0
cobble,pu_016,pu_032,0.0
cobble,pu_017,pu_032,0.0
cobble,pu_018,pu_032,0.0
cobble,pu_019,pu_032,0.0
cobble,pu_020,pu_032,0.0
cobble,pu_021,pu_032,0.0
cobble,pu_022,pu_032,0.0
cobble,pu_023,pu_032,0.0
cobble,pu_024,pu_032,0.0
cobble,pu_025,pu_032,0.0
cobble,pu_026,pu_032,0.0
cobble,pu_027,pu_032,0.0
cobble,pu_028,pu_032,0.0
cobble,pu_029,pu_032,0.0
cobble,pu_030,pu_032,0.0
cobble,pu_031,pu_032,0.0
cobble,pu_032,pu_032,0.0
cobble,pu_033,pu_032,0.0
cobble,pu_034,pu_032,0.0
cobble,pu_035,pu_032,0.0
cobble,pu_036,pu_032,0.0
cobble,pu_037,pu_032,0.0
cobble,pu_038,pu_032,0.0
cobble,pu_039,pu_032,0.0
cobble,pu_040,pu_032,0.0
cobble,pu_041,pu_032,0.0
cobble,pu_042,pu_032,0.0
cobble,pu_043,pu_032,0.0
cobble,pu_044,pu_032,0.0
cobble,pu_045,pu_032,0.0
cobble,pu_046,pu_032,0.0
cobble,pu_047,pu_032,0.0
cobble,pu_048,pu_032,0.0
cobble,pu_049,pu_032,0.0
cobble,pu_050,pu_032,0.0
cobble,pu_051,pu_032,0.0
cobble,pu_052,pu_032,0.0
cobble,pu_053,pu_032,0.0
cobble,pu_054,pu_032,0.0
cobble,pu_055,pu_032,0.0
cobble,pu_056,pu_032,0.0
cobble,pu_057,pu_032,0.0
cobble,pu_058,pu_032,0.0
cobble,pu_059,pu_032,0.0
cobble,pu_060,pu_032,0.0
cobble,pu_061,pu_032,0.0
cobble,pu_062,pu_032,0.0
cobble,pu_063,pu_032,0.0
cobble,pu_064,pu_032,0.0
cobble,pu_065,pu_032,0.0
cobble,pu_066,pu_032,0.0
cobble,pu_067,pu_032,0.0
cobble,pu_068,pu_032,0.0
cobble,pu_069,pu_032,0.0
cobble,pu_070,pu_032,0.0
cobble,pu_071,pu_032,0.0
cobble,pu_072,pu_032,0.0
cobble,pu_073,pu_032,0.0
cobble,pu_074,pu_032,0.0
cobble,pu_075,pu_032,0.0
cobble,pu_076,pu_032,0.0
cobble,pu_077,pu_032,0.0
cobble,pu_078,pu_032,0.0
cobble,pu_079,pu_032,0.0
cobble,pu_080,pu_032,0.0
cobble,pu_001,pu_033,0.0
cobble,pu_002,pu_033,0.0
cobble,pu_003,pu_033,0.0
cobble,pu_004,pu_033,0.0
cobble,pu_005,pu_033,0.0
cobble,pu_006,pu_033,0.0
cobble,pu_007,pu_033,0.0
cobble,pu_008,pu_033,0.0
cobble,pu_009,pu_033,0.0
cobble,pu_010,pu_033,0.0
cobble,pu_011,pu_033,0.0
cobble,pu_012,pu_033,0.0
cobble,pu_013,pu_033,0.0
cobble,pu_014,pu_033,0.0
cobble,pu_015,pu_033,0.0
cobble,pu_016,pu_033,0.0
cobble,pu_017,pu_033,0.0
cobble,pu_018,pu_033,0.0
cobble,pu_019,pu_033,0.0
cobble,pu_020,pu_033,0.0
cobble,pu_021,pu_033,0.0
cobble,pu_022,pu_033,0.0
cobble,pu_023,pu_033,0.0
cobble,pu_024,pu_033,0.0
cobble,pu_025,pu_033,0.0
cobble,pu_026,pu_033,0.0
cobble,pu_027,pu_033,0.0
cobble,pu_028,pu_033,0.0
cobble,pu_029,pu_033,0.0
cobble,pu_030,pu_033,0.0
cobble,pu_031,pu_033,0.0
cobble,pu_032,pu_033,0.0
cobble,pu_033,pu_033,0.0
cobble,pu_034,pu_033,0.0
cobble,pu_035,pu_033,0.0
cobble,pu_036,pu_033,0.0
cobble,pu_037,pu_033,0.0
cobble,pu_038,pu_033,0.0
cobble,pu_039,pu_033,0.0
cobble,pu_040,pu_033,0.0
cobble,pu_041,pu_033,0.0
cobble,pu_042,pu_033,0.0
cobble,pu_043,pu_033,0.0
cobble,pu_044,pu_033,0.0
cobble,pu_045,pu_033,0.0
cobble,pu_046,pu_033,0.0
cobble,pu_047,pu_033,0.0
cobble,pu_048,pu_033,0.0
cobble,pu_049,pu_033,0.0
cobble,pu_050,pu_033,0.0
cobble,pu_051,pu_033,0.0
cobble,pu_052,pu_033,0.0
cobble,pu_053,pu_033,0.0
cobble,pu_054,pu_033,0.0
cobble,pu_055,pu_033,0.0
cobble,pu_056,pu_033,0.0
cobble,pu_057,pu_033,0.0
cobble,pu_058,pu_033,0.0
cobble,pu_059,pu_033,0.0
cobble,pu_060,pu_033,0.0
cobble,pu_061,pu_033,0.0
cobble,pu_062,pu_033,0.0
cobble,pu_063,pu_033,0.0
cobble,pu_064,pu_033,0.0
cobble,pu_065,pu_033,0.0
cobble,pu_066,pu_033,0.0
cobble,pu_067,pu_033,0.0
cobble,pu_068,pu_033,0.0
cobble,pu_069,pu_033,0.0
cobble,pu_070,pu_033,0.0
cobble,pu_071,pu_033,0.0
cobble,pu_072,pu_033,0.0
cobble,pu_073,pu_033,0.0
cobble,pu_074,pu_033,0.0
cobble,pu_075,pu_033,0.0
cobble,pu_076,pu_033,0.0
cobble,pu_077,pu_033,0.0
cobble,pu_078,pu_033,0.0
cobble,pu_079,pu_033,0.0
cobble,pu_080,pu_033,0.0
cobble,pu_001,pu_034,0.0
cobble,pu_002,pu_034,0.0
cobble,pu_003,pu_034,0.0
cobble,pu_004,pu_034,0.0
cobble,pu_005,pu_034,0.0
cobble,pu_006,pu_034,0.0
cobble,pu_007,pu_034,0.0
cobble,pu_008,pu_034,0.0
cobble,pu_009,pu_034,0.0
cobble,pu_010,pu_034,0.0
cobble,pu_011,pu_034,0.0
cobble,pu_012,pu_034,0.0
cobble,pu_013,pu_034,0.0
cobble,pu_014,pu_034,0.0
cobble,pu_015,pu_034,0.0
cobble,pu_016,pu_034,0.0
cobble,pu_017,pu_034,0.0
cobble,pu_018,pu_034,0.0
cobble,pu_019,pu_034,0.0
cobble,pu_020,pu_034,0.0
cobble,pu_021,pu_034,0.0
cobble,pu_022,pu_034,0.0
cobble,pu_023,pu_034,0.0
cobble,pu_024,pu_034,0.0
cobble,pu_025,pu_034,0.0
cobble,pu_026,pu_034,0.0
cobble,pu_027,pu_034,0.0
cobble,pu_028,pu_034,0.0
cobble,pu_029,pu_034,0.0
cobble,pu_030,pu_034,0.0
cobble,pu_031,pu_034,0.0
cobble,pu_032,pu_034,0.0
cobble,pu_033,pu_034,0.0
cobble,pu_034,pu_034,0.0
cobble,pu_035,pu_034,0.0
cobble,pu_036,pu_034,0.0
cobble,pu_037,pu_034,0.0
cobble,pu_038,pu_034,0.0
cobble,pu_039,pu_034,0.0
cobble,pu_040,pu_034,0.0
cobble,pu_041,pu_034,0.0
cobble,pu_042,pu_034,0.0
cobble,pu_043,pu_034,0.0
cobble,pu_044,pu_034,0.0
cobble,pu_045,pu_034,0.0
cobble,pu_046,pu_034,0.0
cobble,pu_047,pu_034,0.0
cobble,pu_048,pu_034,0.0
cobble,pu_049,pu_034,0.0
cobble,pu_050,pu_034,0.0
cobble,pu_051,pu_034,0.0
cobble,pu_052,pu_034,0.0
cobble,pu_053,pu_034,0.0
cobble,pu_054,pu_034,0.0
cobble,pu_055,pu_034,0.0
cobble,pu_056,pu_034,0.0
cobble,pu_057,pu_034,0.0
cobble,pu_058,pu_034,0.0
cobble,pu_059,pu_034,0.0
cobble,pu_060,pu_034,0.0
cobble,pu_061,pu_034,0.0
cobble,pu_062,pu_034,0.0
cobble,pu_063,pu_034,0.0
cobble,pu_064,pu_034,0.0
cobble,pu_065,pu_034,0.0
cobble,pu_066,pu_034,0.0
cobble,pu_067,pu_034,0.0
cobble,pu_068,pu_034,0.0
cobble,pu_069,pu_034,0.0
cobble,pu_070,pu_034,0.0
cobble,pu_071,pu_034,0.0
cobble,pu_072,pu_034,0.0
cobble,pu_073,pu_034,0.0
cobble,pu_074,pu_034,0.0
cobble,pu_075,pu_034,0.0
cobble,pu_076,pu_034,0.0
cobble,pu_077,pu_034,0.0
cobble,pu_078,pu_034,0.0
cobble,pu_079,pu_034,0.0
cobble,pu_080,pu_034,0.0
cobble,pu_001,pu_035,0.0
cobble,pu_002,pu_035,0.0
cobble,pu_003,pu_035,0.0
cobble,pu_004,pu_035,0.0
cobble,pu_005,pu_035,0.0
cobble,pu_006,pu_035,0.0
cobble,pu_007,pu_035,0.0
cobble,pu_008,pu_035,0.0
cobble,pu_009,pu_035,0.0
cobble,pu_010,pu_035,0.0
cobble,pu_011,pu_035,0.0
cobble,pu_012,pu_035,0.0
cobble,pu_013,pu_035,0.0
cobble,pu_014,pu_035,0.0
cobble,pu_015,pu_035,0.0
cobble,pu_016,pu_035,0.0
cobble,pu_017,pu_035,0.0
cobble,pu_018,pu_035,0.0
cobble,pu_019,pu_035,0.0
cobble,pu_020,pu_035,0.0
cobble,pu_021,pu_035,0.0
cobble,pu_022,pu_035,0.0
cobble,pu_023,pu_035,0.0
cobble,pu_024,pu_035,0.0
cobble,pu_025,pu_035,0.0
cobble,pu_026,pu_035,0.0
cobble,pu_027,pu_035,0.0
cobble,pu_028,pu_035,0.0
cobble,pu_029,pu_035,0.0
cobble,pu_030,pu_035,0.0
cobble,pu_031,pu_035,0.0
cobble,pu_032,pu_035,0.0
cobble,pu_033,pu_035,0.0
cobble,pu_034,pu_035,0.0
cobble,pu_035,pu_035,0.0
cobble,pu_036,pu_035,0.0
cobble,pu_037,pu_035,0.0
cobble,pu_038,pu_035,0.0
cobble,pu_039,pu_035,0.0
cobble,pu_040,pu_035,0.0
cobble,pu_041,pu_035,0.0
cobble,pu_042,pu_035,0.0
cobble,pu_043,pu_035,0.0
cobble,pu_044,pu_035,0.0
cobble,pu_045,pu_035,0.0
cobble,pu_046,pu_035,0.0
cobble,pu_047,pu_035,0.0
cobble,pu_048,pu_035,0.0
cobble,pu_049,pu_035,0.0
cobble,pu_050,pu_035,0.0
cobble,pu_051,pu_035,0.0
cobble,pu_052,pu_035,0.0
cobble,pu_053,pu_035,0.0
cobble,pu_054,pu_035,0.0
cobble,pu_055,pu_035,0.0
cobble,pu_056,pu_035,0.0
cobble,pu_057,pu_035,0.0
cobble,pu_058,pu_035,0.0
cobble,pu_059,pu_035,0.0
cobble,pu_060,pu_035,0.0
cobble,pu_061,pu_035,0.0
cobble,pu_062,pu_035,0.0
cobble,pu_063,pu_035,0.0
cobble,pu_064,pu_035,0.0
cobble,pu_065,pu_035,0.0
cobble,pu_066,pu_035,0.0
cobble,pu_067,pu_035,0.0
cobble,pu_068,pu_035,0.0
cobble,pu_069,pu_035,0.0
cobble,pu_070,pu_035,0.0
cobble,pu_071,pu_035,0.0
cobble,pu_072,pu_035,0.0
cobble,pu_073,pu_035,0.0
cobble,pu_074,pu_035,0.0
cobble,pu_075,pu_035,0.0
cobble,pu_076,pu_035,0.0
cobble,pu_077,pu_035,0.0
cobble,pu_078,pu_035,0.0
cobble,pu_079,pu_035,0.0
cobble,pu_080,pu_035,0.0
cobble,pu_001,pu_036,0.0
cobble,pu_002,pu_036,0.0
cobble,pu_003,pu_036,0.0
cobble,pu_004,pu_036,0.0
cobble,pu_005,pu_036,0.0
cobble,pu_006,pu_036,0.0
cobble,pu_007,pu_036,0.0
cobble,pu_008,pu_036,0.0
cobble,pu_009,pu_036,0.0
cobble,pu_010,pu_036,0.0
cobble,pu_011,pu_036,0.0
cobble,pu_012,pu_036,0.0
cobble,pu_013,pu_036,0.0
cobble,pu_014,pu_036,0.0
cobble,pu_015,pu_036,0.0
cobble,pu_016,pu_036,0.0
cobble,pu_017,pu_036,0.0
cobble,pu_018,pu_036,0.0
cobble,pu_019,pu_036,0.0
cobble,pu_020,pu_036,0.0
cobble,pu_021,pu_036,0.0
cobble,pu_022,pu_036,0.0
cobble,pu_023,pu_036,0.0
cobble,pu_024,pu_036,0.0
cobble,pu_025,pu_036,0.0
cobble,pu_026,pu_036,0.0
cobble,pu_027,pu_036,0.0
cobble,pu_028,pu_036,0.0
cobble,pu_029,pu_036,0.0
cobble,pu_030,pu_036,0.0
cobble,pu_031,pu_036,0.0
cobble,pu_032,pu_036,0.0
cobble,pu_033,pu_036,0.0
cobble,pu_034,pu_036,0.0
cobble,pu_035,pu_036,0.0
cobble,pu_036,pu_036,0.0
cobble,pu_037,pu_036,0.0
cobble,pu_038,pu_036,0.0
cobble,pu_039,pu_036,0.0
cobble,pu_040,pu_036,0.0
cobble,pu_041,pu_036,0.0
cobble,pu_042,pu_036,0.0
cobble,pu_043,pu_036,0.0
cobble,pu_044,pu_036,0.0
cobble,pu_045,pu_036,0.0
cobble,pu_046,pu_036,0.0
cobble,pu_047,pu_036,0.0
cobble,pu_048,pu_036,0.0
cobble,pu_049,pu_036,0.0
cobble,pu_050,pu_036,0.0
cobble,pu_051,pu_036,0.0
cobble,pu_052,pu_036,0.0
cobble,pu_053,pu_036,0.0
cobble,pu_054,pu_036,0.0
cobble,pu_055,pu_036,0.0
cobble,pu_056,pu_036,0.0
cobble,pu_057,pu_036,0.0
cobble,pu_058,pu_036,0.0
cobble,pu_059,pu_036,0.0
cobble,pu_060,pu_036,0.0
cobble,pu_061,pu_036,0.0
cobble,pu_062,pu_036,0.0
cobble,pu_063,pu_036,0.0
cobble,pu_064,pu_036,0.0
cobble,pu_065,pu_036,0.0
cobble,pu_066,pu_036,0.0
cobble,pu_067,pu_036,0.0
cobble,pu_068,pu_036,0.0
cobble,pu_069,pu_036,0.0
cobble,pu_070,pu_036,0.0
cobble,pu_071,pu_036,0.0
cobble,pu_072,pu_036,0.0
cobble,pu_073,pu_036,0.0
cobble,pu_074,pu_036,0.0
cobble,pu_075,pu_036,0.0
cobble,pu_076,pu_036,0.0
cobble,pu_077,pu_036,0.0
cobble,pu_078,pu_036,0.0
cobble,pu_079,pu_036,0.0
cobble,pu_080,pu_036,0.0
cobble,pu_001,pu_037,0.0
cobble,pu_002,pu_037,0.0
cobble,pu_003,pu_037,0.0
cobble,pu_004,pu_037,0.0
cobble,pu_005,pu_037,0.0
cobble,pu_006,pu_037,2.7975e-06
cobble,pu_007,pu_037,2.7975e-06
cobble,pu_008,pu_037,2.7764000000000002e-06
cobble,pu_009,pu_037,0.0
cobble,pu_010,pu_037,0.0
cobble,pu_011,pu_037,0.0
cobble,pu_012,pu_037,0.0
cobble,pu_013,pu_037,2.8255000000000003e-06
cobble,pu_014,pu_037,2.8255000000000003e-06
cobble,pu_015,pu_037,0.0
cobble,pu_016,pu_037,0.0
cobble,pu_017,pu_037,0.0
cobble,pu_018,pu_037,0.0
cobble,pu_019,pu_037,0.0
