species,pu,amount
26,99,0.0004845586193624428
6,100,760000.0
21,100,6.9804
26,100,0.0005312638280001033
7,101,28130000.0
22,101,8.7034
26,101,0.005096830280156639
6,102,1770000.0
23,102,10.915999999999999
26,102,0.0006310895816583613
1,103,750000.0
7,103,430000.0
23,103,14.757
26,103,0.000683798912119777
4,104,1650000.0
22,104,8.1552
26,104,0.0006159205302768675
1,105,24030000.0
23,105,11.863
26,105,0.008976581756627494
7,106,13320000.0
14,106,10000.0
23,106,12.54
26,106,0.002804641218158271
4,107,370000.0
24,107,28.458000000000002
26,107,0.000495391922659425
7,108,2110000.0
22,108,9.043
26,108,0.0010216045713641164
7,109,12240000.0
24,109,15.610999999999999
26,109,0.0039021170443941547
1,110,3950000.0
19,110,10000.0
24,110,15.107999999999999
26,110,0.005058076108252723
7,111,2690000.0
25,111,44.961000000000006
26,111,0.001395417962459506
7,112,2220000.0
25,112,31.275
26,112,0.002955065964908599
1,113,10880000.0
24,113,16.672
26,113,0.003541572344382092
7,114,62780000.0
14,114,20000.0
24,114,20.163
26,114,0.015771140182359627
1,115,2750000.0
23,115,11.722000000000001
26,115,0.0020266417495369525
7,116,290000.0
24,116,19.169
26,116,0.0005897356365393418
7,117,1330000.0
25,117,31.465999999999998
26,117,0.0010663966116538505
1,118,460000.0
24,118,25.553
26,118,0.0005656503139580769
1,119,9900000.0
19,119,10000.0
23,119,13.462
26,119,0.0038268079971690047
7,120,38430000.0
24,120,29.36
26,120,0.011775022842625943
1,121,280000.0
19,121,10000.0
25,121,40.0
26,121,0.001032440157833664
6,122,11180000.0
24,122,25.412
26,122,0.0022172170393176386
1,123,940000.0
23,123,14.972000000000001
26,123,0.0014077221965119711
7,124,30710000.0
24,124,27.125
26,124,0.006067717776015028
1,125,10510000.0
19,125,10000.0
23,125,14.449000000000002
26,125,0.006337284401143261
7,126,4310000.0
21,126,5.0
26,126,0.0010817346016879007
7,127,260000.0
24,127,20.416
26,127,0.0005031877054307268
7,128,5490000.0
21,128,6.9608
26,128,0.0011581814640393168
6,129,8700000.0
24,129,26.191
26,129,0.0019975209808688592
1,130,10860000.0
25,130,50.0
26,130,0.00689235516096673
7,131,2160000.0
24,131,19.74
26,131,0.001157715653067149
7,132,2090000.0
22,132,8.4331
26,132,0.0012169830096429486
4,133,60000.0
25,133,46.861999999999995
26,133,0.0004708465980350216
7,134,12060000.0
23,134,10.544
26,134,0.006152762170249102
4,135,670000.0
24,135,16.39
26,135,0.0005406245315839163
7,136,7890000.0
22,136,8.7435
26,136,0.007314741113785602
7,137,55160000.0
14,137,10000.0
22,137,8.4176
26,137,0.014071375503183211
1,138,380000.0
23,138,10.786
26,138,0.0005948834629429762
1,139,540000.0
24,139,17.578
26,139,0.0009064557226516178
4,140,1110000.0
12,140,10000.0
24,140,20.0
26,140,0.0005871718831841867
7,141,580000.0
24,141,20.163
26,141,0.0005987919156542984
1,142,11350000.0
24,142,20.0
26,142,0.0033433047391169964
4,143,370000.0
10,143,10000.0
24,143,18.172
26,143,0.0004926343760465008
7,144,5960000.0
22,144,7.6738
26,144,0.002562624568164078
7,145,840000.0
