species,pu,amount
26,80,157.0
27,80,0.001113745355582931
7,81,5410000.0
14,81,10000.0
21,81,6.6823
26,81,108.0
27,81,0.001937889812985561
6,82,180000.0
24,82,29.458000000000002
26,82,54.0
27,82,0.0030325648494176623
7,83,1180000.0
24,83,22.616999999999997
26,83,138.0
27,83,0.002598489688191195
7,84,1190000.0
23,84,11.505
26,84,118.0
27,84,0.0012875037492262843
7,85,4960000.0
24,85,25.42
26,85,168.0
27,85,0.0010654253632304306
7,86,10640000.0
24,86,25.316
26,86,168.0
27,86,0.0010529998659952677
1,87,1240000.0
23,87,14.675
26,87,145.0
27,87,0.0014677501101230527
4,88,70000.0
23,88,13.338
26,88,141.0
27,88,0.002262689021498189
1,89,2060000.0
23,89,11.87
26,89,65.0
27,89,0.0022052254016230685
1,90,19110000.0
19,90,10000.0
24,90,15.277000000000001
26,90,188.0
27,90,0.0018054544321804064
7,91,290000.0
24,91,18.561
26,91,50.0
27,91,0.003380073002055212
6,92,1350000.0
25,92,32.281
26,92,138.0
27,92,0.001060790318918442
1,93,2370000.0
21,93,6.9211
26,93,47.0
27,93,0.004361197093941063
1,94,15040000.0
23,94,14.294
26,94,110.0
27,94,0.0015374441014778428
7,95,7990000.0
21,95,6.8559
26,95,55.0
27,95,0.002898488403494474
7,96,2100000.0
22,96,8.4835
26,96,49.0
27,96,0.0027569646616029475
7,97,2030000.0
22,97,7.4982
26,97,76.0
27,97,0.0015023890224622573
7,98,3290000.0
21,98,5.1066
26,98,154.0
27,98,0.001060787619036218
4,99,300000.0
22,99,7.8885
26,99,32.0
27,99,0.003409306247385727
6,100,760000.0
21,100,6.9804
26,100,89.0
27,100,0.0013768842381151223
7,101,28130000.0
22,101,8.7034
26,101,96.0
27,101,0.0015848700187922774
6,102,1770000.0
23,102,10.915999999999999
26,102,99.0
27,102,0.002445260599025532
1,103,750000.0
7,103,430000.0
23,103,14.757
26,103,120.0
27,103,0.0016013815168207605
4,104,1650000.0
22,104,8.1552
26,104,83.0
27,104,0.0033123094464456706
1,105,24030000.0
23,105,11.863
26,105,123.0
27,105,0.0017982523814379443
7,106,13320000.0
14,106,10000.0
23,106,12.54
26,106,140.0
27,106,0.0010621303154270938
4,107,370000.0
24,107,28.458000000000002
26,107,98.0
27,107,0.0026805322212197905
7,108,2110000.0
22,108,9.043
26,108,148.0
27,108,0.0010880178188955156
7,109,12240000.0
24,109,15.610999999999999
26,109,134.0
27,109,0.001054809896515935
1,110,3950000.0
19,110,10000.0
24,110,15.107999999999999
26,110,84.0
27,110,0.0025604481531171434
7,111,2690000.0
25,111,44.961000000000006
26,111,114.0
27,111,0.001030047312584146
7,112,2220000.0
25,112,31.275
26,112,75.0
27,112,0.0028073334440757063
1,113,10880000.0
24,113,16.672
26,113,155.0
27,113,0.0016291534591693067
7,114,62780000.0
14,114,20000.0
24,114,20.163
26,114,109.0
27,114,0.001750852686470611
1,115,2750000.0
23,115,11.722000000000001
26,115,86.0
27,115,0.0027391278747513925
7,116,290000.0
24,116,19.169
26,116,126.0
27,116,0.0011413501038848276
7,117,1330000.0
25,117,31.465999999999998
26,117,105.0
