"","id1","id2","boundary"
"1496","278","269",1
"1497","279","269",1
"1498","259","270",1
"1499","260","270",1
"1500","269","270",1
"1501","271","270",1
"1502","279","270",1
"1503","280","270",1
"1504","260","271",1
"1505","261","271",1
"1506","270","271",1
"1507","272","271",1
"1508","280","271",1
"1509","261","272",1
"1510","262","272",1
"1511","271","272",1
"1512","264","273",1
"1513","274","273",1
"1514","281","273",1
"1515","264","274",1
"1516","265","274",1
"1517","273","274",1
"1518","275","274",1
"1519","281","274",1
"1520","282","274",1
"1521","265","275",1
"1522","266","275",1
"1523","274","275",1
"1524","276","275",1
"1525","282","275",1
"1526","283","275",1
"1527","266","276",1
"1528","267","276",1
"1529","275","276",1
"1530","277","276",1
"1531","283","276",1
"1532","284","276",1
"1533","267","277",1
"1534","268","277",1
"1535","276","277",1
"1536","278","277",1
"1537","284","277",1
"1538","285","277",1
"1539","268","278",1
"1540","269","278",1
"1541","277","278",1
"1542","279","278",1
"1543","285","278",1
"1544","286","278",1
"1545","269","279",1
"1546","270","279",1
"1547","278","279",1
"1548","280","279",1
"1549","286","279",1
"1550","287","279",1
"1551","270","280",1
"1552","271","280",1
"1553","279","280",1
"1554","287","280",1
"1555","288","280",1
"1556","273","281",1
"1557","274","281",1
"1558","282","281",1
"1559","289","281",1
"1560","290","281",1
"1561","274","282",1
"1562","275","282",1
"1563","281","282",1
"1564","283","282",1
"1565","290","282",1
"1566","291","282",1
"1567","275","283",1
"1568","276","283",1
"1569","282","283",1
"1570","284","283",1
"1571","291","283",1
"1572","292","283",1
"1573","276","284",1
"1574","277","284",1
"1575","283","284",1
"1576","285","284",1
"1577","292","284",1
"1578","293","284",1
"1579","277","285",1
"1580","278","285",1
"1581","284","285",1
"1582","286","285",1
"1583","293","285",1
"1584","294","285",1
"1585","278","286",1
"1586","279","286",1
"1587","285","286",1
"1588","287","286",1
"1589","294","286",1
"1590","295","286",1
"1591","279","287",1
"1592","280","287",1
"1593","286","287",1
"1594","288","287",1
"1595","295","287",1
"1596","296","287",1
"1597","280","288",1
"1598","287","288",1
"1599","296","288",1
"1600","281","289",1
"1601","290","289",1
"1602","297","289",1
"1603","298","289",1
"1604","281","290",1
"1605","282","290",1
"1606","289","290",1
"1607","291","290",1
"1608","298","290",1
"1609","299","290",1
"1610","282","291",1
"1611","283","291",1
"1612","290","291",1
"1613","292","291",1
"1614","299","291",1
"1615","300","291",1
"1616","283","292",1
"1617","284","292",1
"1618","291","292",1
"1619","293","292",1
"1620","300","292",1
"1621","301","292",1
"1622","284","293",1
"1623","285","293",1
"1624","292","293",1
"1625","294","293",1
"1626","301","293",1
"1627","302","293",1
"1628","285","294",1
"1629","286","294",1
"1630","293","294",1
"1631","295","294",1
"1632","302","294",1
"1633","303","294",1
"1634","286","295",1
"1635","287","295",1
"1636","294","295",1
"1637","296","295",1
"1638","303","295",1
"1639","304","295",1
"1640","287","296",1
"1641","288","296",1
"1642","295","296",1
"1643","304","296",1
"1644","289","297",1
"1645","298","297",1
"1646","305","297",1
"1647","306","297",1
"1648","289","298",1
"1649","290","298",1
"1650","297","298",1
"1651","299","298",1
"1652","306","298",1
"1653","307","298",1
"1654","290","299",1
"1655","291","299",1
"1656","298","299",1
"1657","300","299",1
"1658","307","299",1
"1659","308","299",1
"1660","291","300",1
"1661","292","300",1
"1662","299","300",1
"1663","301","300",1
"1664","308","300",1
"1665","309","300",1
"1666","292","301",1
"1667","293","301",1
"1668","300","301",1
"1669","302","301",1
"1670","309","301",1
"1671","310","301",1
"1672","293","302",1
"1673","294","302",1
"1674","301","302",1
"1675","303","302",1
"1676","310","302",1
"1677","311","302",1
"1678","294","303",1
"1679","295","303",1
"1680","302","303",1
"1681","304","303",1
"1682","311","303",1
"1683","312","303",1
"1684","295","304",1
"1685","296","304",1
"1686","303","304",1
"1687","312","304",1
"1688","297","305",1
"1689","306","305",1
"1690","314","305",1
"1691","315","305",1
"1692","297","306",1
"1693","298","306",1
"1694","305","306",1
"1695","307","306",1
"1696","315","306",1
"1697","316","306",1
"1698","298","307",1
"1699","299","307",1
"1700","306","307",1
"1701","308","307",1
"1702","316","307",1
"1703","317","307",1
"1704","299","308",1
"1705","300","308",1
"1706","307","308",1
"1707","309","308",1
"1708","317","308",1
"1709","318","308",1
"1710","300","309",1
"1711","301","309",1
"1712","308","309",1
"1713","310","309",1
"1714","318","309",1
"1715","319","309",1
"1716","301","310",1
"1717","302","310",1
"1718","309","310",1
"1719","311","310",1
"1720","319","310",1
"1721","320","310",1
"1722","302","311",1
"1723","303","311",1
"1724","310","311",1
"1725","312","311",1
"1726","320","311",1
"1727","321","311",1
"1728","303","312",1
"1729","304","312",1
"1730","311","312",1
"1731","321","312",1
"1732","314","313",1
"1733","322","313",1
"1734","323","313",1
"1735","305","314",1
"1736","313","314",1
"1737","315","314",1
"1738","323","314",1
"1739","324","314",1
"1740","305","315",1
"1741","306","315",1
"1742","314","315",1
"1743","316","315",1
"1744","324","315",1
"1745","325","315",1
"1746","306","316",1
"1747","307","316",1
"1748","315","316",1
"1749","317","316",1
"1750","325","316",1
"1751","326","316",1
"1752","307","317",1
"1753","308","317",1
"1754","316","317",1
"1755","318","317",1
"1756","326","317",1
"1757","327","317",1
"1758","308","318",1
"1759","309","318",1
"1760","317","318",1
"1761","319","318",1
"1762","327","318",1
"1763","328","318",1
"1764","309","319",1
"1765","310","319",1
"1766","318","319",1
"1767","320","319",1
"1768","328","319",1
"1769","329","319",1
"1770","310","320",1
"1771","311","320",1
"1772","319","320",1
"1773","321","320",1
"1774","329","320",1
"1775","330","320",1
"1776","311","321",1
"1777","312","321",1
"1778","320","321",1
"1779","330","321",1
"1780","313","322",1
"1781","323","322",1
"1782","331","322",1
"1783","332","322",1
"1784","313","323",1
"1785","314","323",1
"1786","322","323",1
"1787","324","323",1
"1788","332","323",1
"1789","333","323",1
"1790","314","324",1
"1791","315","324",1
"1792","323","324",1
"1793","325","324",1
"1794","333","324",1
"1795","334","324",1
"1796","315","325",1
"1797","316","325",1
"1798","324","325",1
"1799","326","325",1
"1800","334","325",1
"1801","335","325",1
"1802","316","326",1
"1803","317","326",1
"1804","325","326",1
"1805","327","326",1
"1806","335","326",1
"1807","336","326",1
"1808","317","327",1
"1809","318","327",1
"1810","326","327",1
"1811","328","327",1
"1812","336","327",1
"1813","337","327",1
"1814","318","328",1
"1815","319","328",1
"1816","327","328",1
"1817","329","328",1
"1818","337","328",1
"1819","338","328",1
"1820","319","329",1
"1821","320","329",1
"1822","328","329",1
"1823","330","329",1
"1824","338","329",1
"1825","339","329",1
"1826","320","330",1
"1827","321","330",1
"1828","329","330",1
"1829","339","330",1
"1830","322","331",1
"1831","332","331",1
"1832","340","331",1
"1833","341","331",1
"1834","322","332",1
"1835","323","332",1
"1836","331","332",1
"1837","333","332",1
"1838","341","332",1
"1839","342","332",1
"1840","323","333",1
"1841","324","333",1
"1842","332","333",1
"1843","334","333",1
"1844","342","333",1
"1845","343","333",1
"1846","324","334",1
"1847","325","334",1
"1848","333","334",1
"1849","335","334",1
"1850","343","334",1
"1851","344","334",1
"1852","325","335",1
"1853","326","335",1
"1854","334","335",1
"1855","336","335",1
"1856","344","335",1
"1857","345","335",1
"1858","326","336",1
"1859","327","336",1
"1860","335","336",1
"1861","337","336",1
"1862","345","336",1
"1863","346","336",1
"1864","327","337",1
"1865","328","337",1
"1866","336","337",1
"1867","338","337",1
"1868","346","337",1
"1869","347","337",1
"1870","328","338",1
"1871","329","338",1
"1872","337","338",1
"1873","339","338",1
"1874","347","338",1
"1875","348","338",1
"1876","329","339",1
"1877","330","339",1
"1878","338","339",1
"1879","348","339",1
"1880","349","339",1
"1881","331","340",1
"1882","341","340",1
"1883","350","340",1
"1884","351","340",1
"1885","331","341",1
"1886","332","341",1
"1887","340","341",1
"1888","342","341",1
"1889","351","341",1
"1890","352","341",1
"1891","332","342",1
"1892","333","342",1
"1893","341","342",1
"1894","343","342",1
"1895","352","342",1
"1896","353","342",1
"1897","333","343",1
"1898","334","343",1
"1899","342","343",1
"1900","344","343",1
"1901","353","343",1
"1902","354","343",1
"1903","334","344",1
"1904","335","344",1
"1905","343","344",1
"1906","345","344",1
"1907","354","344",1
"1908","355","344",1
"1909","335","345",1
"1910","336","345",1
"1911","344","345",1
"1912","346","345",1
"1913","355","345",1
"1914","356","345",1
"1915","336","346",1
"1916","337","346",1
"1917","345","346",1
"1918","347","346",1
"1919","356","346",1
"1920","357","346",1
"1921","337","347",1
"1922","338","347",1
"1923","346","347",1
"1924","348","347",1
"1925","357","347",1
"1926","358","347",1
"1927","338","348",1
"1928","339","348",1
"1929","347","348",1
"1930","349","348",1
"1931","358","348",1
"1932","359","348",1
"1933","339","349",1
"1934","348","349",1
"1935","359","349",1
"1936","340","350",1
"1937","351","350",1
"1938","360","350",1
"1939","340","351",1
"1940","341","351",1
"1941","350","351",1
"1942","352","351",1
"1943","360","351",1
"1944","361","351",1
"1945","341","352",1
"1946","342","352",1
"1947","351","352",1
"1948","353","352",1
"1949","361","352",1
"1950","362","352",1
"1951","342","353",1
"1952","343","353",1
"1953","352","353",1
"1954","354","353",1
"1955","362","353",1
"1956","363","353",1
"1957","343","354",1
"1958","344","354",1
"1959","353","354",1
"1960","355","354",1
"1961","363","354",1
"1962","364","354",1
"1963","344","355",1
"1964","345","355",1
"1965","354","355",1
"1966","356","355",1
"1967","364","355",1
"1968","365","355",1
"1969","345","356",1
"1970","346","356",1
"1971","355","356",1
"1972","357","356",1
"1973","365","356",1
"1974","366","356",1
"1975","346","357",1
"1976","347","357",1
"1977","356","357",1
"1978","358","357",1
"1979","366","357",1
"1980","367","357",1
"1981","347","358",1
"1982","348","358",1
"1983","357","358",1
"1984","359","358",1
"1985","367","358",1
"1986","368","358",1
"1987","348","359",1
"1988","349","359",1
"1989","358","359",1
"1990","368","359",1
"1991","350","360",1
"1992","351","360",1
"1993","361","360",1
"1994","369","360",1
"1995","351","361",1
"1996","352","361",1
"1997","360","361",1
"1998","362","361",1
"1999","369","361",1
"2000","370","361",1
"2001","352","362",1
"2002","353","362",1
"2003","361","362",1
"2004","363","362",1
"2005","370","362",1
"2006","371","362",1
"2007","353","363",1
"2008","354","363",1
"2009","362","363",1
"2010","364","363",1
"2011","371","363",1
"2012","372","363",1
"2013","354","364",1
"2014","355","364",1
"2015","363","364",1
"2016","365","364",1
"2017","372","364",1
"2018","373","364",1
"2019","355","365",1
"2020","356","365",1
"2021","364","365",1
"2022","366","365",1
"2023","373","365",1
"2024","374","365",1
"2025","356","366",1
"2026","357","366",1
"2027","365","366",1
"2028","367","366",1
"2029","374","366",1
"2030","375","366",1
"2031","357","367",1
"2032","358","367",1
"2033","366","367",1
"2034","368","367",1
"2035","375","367",1
"2036","376","367",1
"2037","358","368",1
"2038","359","368",1
"2039","367","368",1
"2040","376","368",1
"2041","360","369",1
"2042","361","369",1
"2043","370","369",1
"2044","377","369",1
"2045","378","369",1
"2046","361","370",1
"2047","362","370",1
"2048","369","370",1
"2049","371","370",1
"2050","378","370",1
"2051","379","370",1
"2052","362","371",1
"2053","363","371",1
"2054","370","371",1
"2055","372","371",1
"2056","379","371",1
"2057","380","371",1
"2058","363","372",1
"2059","364","372",1
"2060","371","372",1
"2061","373","372",1
"2062","380","372",1
"2063","381","372",1
"2064","364","373",1
"2065","365","373",1
"2066","372","373",1
"2067","374","373",1
"2068","381","373",1
"2069","382","373",1
"2070","365","374",1
"2071","366","374",1
"2072","373","374",1
"2073","375","374",1
"2074","382","374",1
"2075","383","374",1
"2076","366","375",1
"2077","367","375",1
"2078","374","375",1
"2079","376","375",1
"2080","383","375",1
"2081","384","375",1
"2082","367","376",1
"2083","368","376",1
"2084","375","376",1
"2085","384","376",1
"2086","369","377",1
"2087","378","377",1
"2088","385","377",1
"2089","386","377",1
"2090","369","378",1
"2091","370","378",1
"2092","377","378",1
"2093","379","378",1
"2094","386","378",1
"2095","387","378",1
"2096","370","379",1
"2097","371","379",1
"2098","378","379",1
"2099","380","379",1
"2100","387","379",1
"2101","388","379",1
"2102","371","380",1
"2103","372","380",1
"2104","379","380",1
"2105","381","380",1
"2106","388","380",1
"2107","389","380",1
"2108","372","381",1
"2109","373","381",1
"2110","380","381",1
"2111","382","381",1
"2112","389","381",1
"2113","390","381",1
"2114","373","382",1
"2115","374","382",1
"2116","381","382",1
"2117","383","382",1
"2118","390","382",1
"2119","391","382",1
"2120","374","383",1
"2121","375","383",1
"2122","382","383",1
"2123","384","383",1
"2124","391","383",1
"2125","392","383",1
"2126","375","384",1
"2127","376","384",1
"2128","383","384",1
"2129","392","384",1
"2130","377","385",1
"2131","386","385",1
"2132","393","385",1
"2133","394","385",1
"2134","377","386",1
"2135","378","386",1
"2136","385","386",1
"2137","387","386",1
"2138","394","386",1
"2139","395","386",1
"2140","378","387",1
"2141","379","387",1
"2142","386","387",1
"2143","388","387",1
"2144","395","387",1
"2145","396","387",1
"2146","379","388",1
"2147","380","388",1
"2148","387","388",1
"2149","389","388",1
"2150","396","388",1
"2151","397","388",1
"2152","380","389",1
"2153","381","389",1
"2154","388","389",1
"2155","390","389",1
"2156","397","389",1
"2157","398","389",1
"2158","381","390",1
"2159","382","390",1
"2160","389","390",1
"2161","391","390",1
"2162","398","390",1
"2163","399","390",1
"2164","382","391",1
"2165","383","391",1
"2166","390","391",1
"2167","392","391",1
"2168","399","391",1
"2169","400","391",1
"2170","383","392",1
"2171","384","392",1
"2172","391","392",1
"2173","400","392",1
"2174","385","393",1
"2175","394","393",1
"2176","401","393",1
"2177","385","394",1
"2178","386","394",1
"2179","393","394",1
"2180","395","394",1
"2181","401","394",1
"2182","402","394",1
"2183","386","395",1
"2184","387","395",1
"2185","394","395",1
"2186","396","395",1
"2187","402","395",1
"2188","403","395",1
"2189","387","396",1
"2190","388","396",1
"2191","395","396",1
"2192","397","396",1
"2193","403","396",1
"2194","404","396",1
"2195","388","397",1
"2196","389","397",1
"2197","396","397",1
"2198","398","397",1
"2199","404","397",1
"2200","405","397",1
"2201","389","398",1
"2202","390","398",1
"2203","397","398",1
"2204","399","398",1
"2205","405","398",1
"2206","406","398",1
"2207","390","399",1
"2208","391","399",1
"2209","398","399",1
"2210","400","399",1
"2211","406","399",1
"2212","407","399",1
"2213","391","400",1
"2214","392","400",1
"2215","399","400",1
"2216","407","400",1
"2217","408","400",1
"2218","393","401",1
"2219","394","401",1
"2220","402","401",1
"2221","409","401",1
"2222","410","401",1
"2223","394","402",1
"2224","395","402",1
"2225","401","402",1
"2226","403","402",1
"2227","410","402",1
"2228","411","402",1
"2229","395","403",1
"2230","396","403",1
"2231","402","403",1
"2232","404","403",1
"2233","411","403",1
"2234","412","403",1
"2235","396","404",1
"2236","397","404",1
"2237","403","404",1
"2238","405","404",1
"2239","412","404",1
"2240","413","404",1
"2241","397","405",1
"2242","398","405",1
"2243","404","405",1
"2244","406","405",1
"2245","413","405",1
"2246","414","405",1
"2247","398","406",1
"2248","399","406",1
"2249","405","406",1
"2250","407","406",1
"2251","414","406",1
"2252","415","406",1
"2253","399","407",1
"2254","400","407",1
"2255","406","407",1
"2256","408","407",1
"2257","415","407",1
"2258","416","407",1
"2259","400","408",1
"2260","407","408",1
"2261","416","408",1
"2262","401","409",1
"2263","410","409",1
"2264","417","409",1
"2265","418","409",1
"2266","401","410",1
"2267","402","410",1
"2268","409","410",1
"2269","411","410",1
"2270","418","410",1
"2271","419","410",1
"2272","402","411",1
"2273","403","411",1
"2274","410","411",1
"2275","412","411",1
"2276","419","411",1
"2277","420","411",1
"2278","403","412",1
"2279","404","412",1
"2280","411","412",1
"2281","413","412",1
"2282","420","412",1
"2283","421","412",1
"2284","404","413",1
"2285","405","413",1
"2286","412","413",1
"2287","414","413",1
"2288","421","413",1
"2289","422","413",1
"2290","405","414",1
"2291","406","414",1
"2292","413","414",1
"2293","415","414",1
"2294","422","414",1
"2295","423","414",1
"2296","406","415",1
"2297","407","415",1
"2298","414","415",1
"2299","416","415",1
"2300","423","415",1
"2301","424","415",1
"2302","407","416",1
"2303","408","416",1
"2304","415","416",1
"2305","424","416",1
"2306","409","417",1
"2307","418","417",1
"2308","425","417",1
"2309","409","418",1
"2310","410","418",1
"2311","417","418",1
"2312","419","418",1
"2313","425","418",1
"2314","426","418",1
"2315","410","419",1
"2316","411","419",1
"2317","418","419",1
"2318","420","419",1
"2319","426","419",1
"2320","427","419",1
"2321","411","420",1
"2322","412","420",1
"2323","419","420",1
"2324","421","420",1
"2325","427","420",1
"2326","428","420",1
"2327","412","421",1
"2328","413","421",1
"2329","420","421",1
"2330","422","421",1
"2331","428","421",1
"2332","429","421",1
"2333","413","422",1
"2334","414","422",1
"2335","421","422",1
"2336","423","422",1
"2337","429","422",1
"2338","430","422",1
"2339","414","423",1
"2340","415","423",1
"2341","422","423",1
"2342","424","423",1
"2343","430","423",1
"2344","431","423",1
"2345","415","424",1
"2346","416","424",1
"2347","423","424",1
"2348","431","424",1
"2349","417","425",1
"2350","418","425",1
"2351","426","425",1
"2352","432","425",1
"2353","433","425",1
"2354","418","426",1
"2355","419","426",1
"2356","425","426",1
"2357","427","426",1
"2358","433","426",1
"2359","434","426",1
"2360","419","427",1
"2361","420","427",1
"2362","426","427",1
"2363","428","427",1
"2364","434","427",1
"2365","435","427",1
"2366","420","428",1
"2367","421","428",1
"2368","427","428",1
"2369","429","428",1
"2370","435","428",1
"2371","436","428",1
"2372","421","429",1
"2373","422","429",1
"2374","428","429",1
"2375","430","429",1
"2376","436","429",1
"2377","437","429",1
"2378","422","430",1
"2379","423","430",1
"2380","429","430",1
"2381","431","430",1
"2382","437","430",1
"2383","438","430",1
"2384","423","431",1
"2385","424","431",1
"2386","430","431",1
"2387","438","431",1
"2388","425","432",1
"2389","433","432",1
"2390","439","432",1
"2391","425","433",1
"2392","426","433",1
"2393","432","433",1
"2394","434","433",1
"2395","439","433",1
"2396","440","433",1
"2397","426","434",1
"2398","427","434",1
"2399","433","434",1
"2400","435","434",1
"2401","440","434",1
"2402","441","434",1
"2403","427","435",1
"2404","428","435",1
"2405","434","435",1
"2406","436","435",1
"2407","441","435",1
"2408","442","435",1
"2409","428","436",1
"2410","429","436",1
"2411","435","436",1
"2412","437","436",1
"2413","442","436",1
"2414","443","436",1
"2415","429","437",1
"2416","430","437",1
"2417","436","437",1
"2418","438","437",1
"2419","443","437",1
"2420","444","437",1
"2421","430","438",1
"2422","431","438",1
"2423","437","438",1
"2424","444","438",1
"2425","432","439",1
"2426","433","439",1
"2427","440","439",1
"2428","445","439",1
"2429","446","439",1
"2430","433","440",1
"2431","434","440",1
"2432","439","440",1
"2433","441","440",1
"2434","446","440",1
"2435","447","440",1
"2436","434","441",1
"2437","435","441",1
"2438","440","441",1
"2439","442","441",1
"2440","447","441",1
"2441","448","441",1
"2442","435","442",1
"2443","436","442",1
"2444","441","442",1
"2445","443","442",1
"2446","448","442",1
"2447","449","442",1
"2448","436","443",1
"2449","437","443",1
"2450","442","443",1
"2451","444","443",1
"2452","449","443",1
"2453","450","443",1
"2454","437","444",1
"2455","438","444",1
"2456","443","444",1
"2457","450","444",1
"2458","439","445",1
"2459","446","445",1
"2460","452","445",1
"2461","453","445",1
"2462","439","446",1
"2463","440","446",1
"2464","445","446",1
"2465","447","446",1
"2466","453","446",1
"2467","454","446",1
"2468","440","447",1
"2469","441","447",1
"2470","446","447",1
"2471","448","447",1
"2472","454","447",1
"2473","455","447",1
"2474","441","448",1
"2475","442","448",1
"2476","447","448",1
"2477","449","448",1
"2478","455","448",1
"2479","456","448",1
"2480","442","449",1
"2481","443","449",1
"2482","448","449",1
"2483","450","449",1
"2484","456","449",1
"2485","457","449",1
"2486","443","450",1
"2487","444","450",1
"2488","449","450",1
"2489","457","450",1
"2490","458","450",1
"2491","452","451",1
"2492","459","451",1
"2493","460","451",1
"2494","445","452",1
"2495","451","452",1
"2496","453","452",1
"2497","460","452",1
"2498","461","452",1
"2499","445","453",1
"2500","446","453",1
"2501","452","453",1
"2502","454","453",1
"2503","461","453",1
"2504","462","453",1
"2505","446","454",1
"2506","447","454",1
"2507","453","454",1
"2508","455","454",1
"2509","462","454",1
"2510","463","454",1
"2511","447","455",1
"2512","448","455",1
"2513","454","455",1
"2514","456","455",1
"2515","463","455",1
"2516","464","455",1
"2517","448","456",1
"2518","449","456",1
"2519","455","456",1
"2520","457","456",1
"2521","464","456",1
"2522","465","456",1
"2523","449","457",1
"2524","450","457",1
"2525","456","457",1
"2526","458","457",1
"2527","465","457",1
"2528","466","457",1
"2529","450","458",1
"2530","457","458",1
"2531","466","458",1
"2532","451","459",1
"2533","460","459",1
"2534","470","459",1
"2535","471","459",1
"2536","451","460",1
"2537","452","460",1
"2538","459","460",1
"2539","461","460",1
"2540","471","460",1
"2541","472","460",1
"2542","452","461",1
"2543","453","461",1
"2544","460","461",1
"2545","462","461",1
"2546","472","461",1
"2547","473","461",1
"2548","453","462",1
"2549","454","462",1
"2550","461","462",1
"2551","463","462",1
"2552","473","462",1
"2553","474","462",1
"2554","454","463",1
"2555","455","463",1
"2556","462","463",1
"2557","464","463",1
"2558","474","463",1
"2559","475","463",1
"2560","455","464",1
"2561","456","464",1
"2562","463","464",1
"2563","465","464",1
"2564","475","464",1
"2565","476","464",1
"2566","456","465",1
"2567","457","465",1
"2568","464","465",1
"2569","466","465",1
"2570","476","465",1
"2571","477","465",1
"2572","457","466",1
"2573","458","466",1
"2574","465","466",1
"2575","477","466",1
"2576","479","467",1
"2577","480","467",1
"2578","469","468",1
"2579","482","468",1
"2580","483","468",1
"2581","468","469",1
"2582","470","469",1
"2583","483","469",1
"2584","484","469",1
"2585","459","470",1
"2586","469","470",1
"2587","471","470",1
"2588","484","470",1
"2589","485","470",1
"2590","459","471",1
"2591","460","471",1
"2592","470","471",1
"2593","472","471",1
"2594","485","471",1
"2595","486","471",1
"2596","460","472",1
"2597","461","472",1
"2598","471","472",1
"2599","473","472",1
"2600","486","472",1
"2601","487","472",1
"2602","461","473",1
"2603","462","473",1
"2604","472","473",1
"2605","474","473",1
"2606","487","473",1
"2607","488","473",1
"2608","462","474",1
"2609","463","474",1
"2610","473","474",1
"2611","475","474",1
"2612","488","474",1
"2613","489","474",1
"2614","463","475",1
"2615","464","475",1
"2616","474","475",1
"2617","476","475",1
"2618","489","475",1
"2619","490","475",1
"2620","464","476",1
"2621","465","476",1
"2622","475","476",1
"2623","477","476",1
"2624","490","476",1
"2625","491","476",1
"2626","465","477",1
"2627","466","477",1
"2628","476","477",1
"2629","491","477",1
"2630","479","478",1
"2631","492","478",1
"2632","493","478",1
"2633","467","479",1
"2634","478","479",1
"2635","480","479",1
"2636","493","479",1
"2637","494","479",1
"2638","467","480",1
"2639","479","480",1
"2640","481","480",1
"2641","494","480",1
"2642","495","480",1
"2643","480","481",1
"2644","495","481",1
"2645","496","481",1
"2646","468","482",1
"2647","483","482",1
"2648","498","482",1
"2649","499","482",1
"2650","468","483",1
"2651","469","483",1
"2652","482","483",1
"2653","484","483",1
"2654","499","483",1
"2655","500","483",1
"2656","469","484",1
"2657","470","484",1
"2658","483","484",1
"2659","485","484",1
"2660","500","484",1
"2661","501","484",1
"2662","470","485",1
"2663","471","485",1
"2664","484","485",1
"2665","486","485",1
"2666","501","485",1
"2667","502","485",1
"2668","471","486",1
"2669","472","486",1
"2670","485","486",1
"2671","487","486",1
"2672","502","486",1
"2673","503","486",1
"2674","472","487",1
"2675","473","487",1
"2676","486","487",1
"2677","488","487",1
"2678","503","487",1
"2679","504","487",1
"2680","473","488",1
"2681","474","488",1
"2682","487","488",1
"2683","489","488",1
"2684","504","488",1
"2685","505","488",1
"2686","474","489",1
"2687","475","489",1
"2688","488","489",1
"2689","490","489",1
"2690","505","489",1
"2691","506","489",1
"2692","475","490",1
"2693","476","490",1
"2694","489","490",1
"2695","491","490",1
"2696","506","490",1
"2697","507","490",1
"2698","476","491",1
"2699","477","491",1
"2700","490","491",1
"2701","507","491",1
"2702","478","492",1
"2703","493","492",1
"2704","508","492",1
"2705","509","492",1
"2706","478","493",1
"2707","479","493",1
"2708","492","493",1
"2709","494","493",1
"2710","509","493",1
"2711","510","493",1
"2712","479","494",1
"2713","480","494",1
"2714","493","494",1
"2715","495","494",1
"2716","510","494",1
"2717","511","494",1
"2718","480","495",1
"2719","481","495",1
"2720","494","495",1
"2721","496","495",1
"2722","511","495",1
"2723","512","495",1
"2724","481","496",1
"2725","495","496",1
"2726","497","496",1
"2727","512","496",1
"2728","513","496",1
"2729","496","497",1
"2730","498","497",1
"2731","513","497",1
"2732","514","497",1
"2733","482","498",1
"2734","497","498",1
"2735","499","498",1
"2736","514","498",1
"2737","515","498",1
"2738","482","499",1
"2739","483","499",1
"2740","498","499",1
"2741","500","499",1
"2742","515","499",1
"2743","516","499",1
"2744","483","500",1
"2745","484","500",1
"2746","499","500",1
"2747","501","500",1
"2748","516","500",1
"2749","517","500",1
"2750","484","501",1
"2751","485","501",1
"2752","500","501",1
"2753","502","501",1
"2754","517","501",1
"2755","518","501",1
"2756","485","502",1
"2757","486","502",1
"2758","501","502",1
"2759","503","502",1
"2760","518","502",1
"2761","519","502",1
"2762","486","503",1
"2763","487","503",1
"2764","502","503",1
"2765","504","503",1
"2766","519","503",1
"2767","520","503",1
"2768","487","504",1
"2769","488","504",1
"2770","503","504",1
"2771","505","504",1
"2772","520","504",1
"2773","521","504",1
"2774","488","505",1
"2775","489","505",1
"2776","504","505",1
"2777","506","505",1
"2778","521","505",1
"2779","522","505",1
"2780","489","506",1
"2781","490","506",1
"2782","505","506",1
"2783","507","506",1
"2784","522","506",1
"2785","523","506",1
"2786","490","507",1
"2787","491","507",1
"2788","506","507",1
"2789","523","507",1
"2790","492","508",1
"2791","509","508",1
"2792","524","508",1
"2793","492","509",1
"2794","493","509",1
"2795","508","509",1
"2796","510","509",1
"2797","524","509",1
"2798","525","509",1
"2799","493","510",1
"2800","494","510",1
"2801","509","510",1
"2802","511","510",1
"2803","525","510",1
"2804","526","510",1
"2805","494","511",1
"2806","495","511",1
"2807","510","511",1
"2808","512","511",1
"2809","526","511",1
"2810","527","511",1
"2811","495","512",1
"2812","496","512",1
"2813","511","512",1
"2814","513","512",1
"2815","527","512",1
"2816","528","512",1
"2817","496","513",1
"2818","497","513",1
"2819","512","513",1
"2820","514","513",1
"2821","528","513",1
"2822","529","513",1
"2823","497","514",1
"2824","498","514",1
"2825","513","514",1
"2826","515","514",1
"2827","529","514",1
"2828","530","514",1
"2829","498","515",1
"2830","499","515",1
"2831","514","515",1
"2832","516","515",1
"2833","530","515",1
"2834","531","515",1
"2835","499","516",1
"2836","500","516",1
"2837","515","516",1
"2838","517","516",1
"2839","531","516",1
"2840","532","516",1
"2841","500","517",1
"2842","501","517",1
"2843","516","517",1
"2844","518","517",1
"2845","532","517",1
"2846","533","517",1
"2847","501","518",1
"2848","502","518",1
"2849","517","518",1
"2850","519","518",1
"2851","533","518",1
"2852","534","518",1
"2853","502","519",1
"2854","503","519",1
"2855","518","519",1
"2856","520","519",1
"2857","534","519",1
"2858","535","519",1
"2859","503","520",1
"2860","504","520",1
"2861","519","520",1
"2862","521","520",1
"2863","535","520",1
"2864","536","520",1
"2865","504","521",1
"2866","505","521",1
"2867","520","521",1
"2868","522","521",1
"2869","536","521",1
"2870","537","521",1
"2871","505","522",1
"2872","506","522",1
"2873","521","522",1
"2874","523","522",1
"2875","537","522",1
"2876","538","522",1
"2877","506","523",1
"2878","507","523",1
"2879","522","523",1
"2880","538","523",1
"2881","508","524",1
"2882","509","524",1
"2883","525","524",1
"2884","539","524",1
"2885","540","524",1
"2886","509","525",1
"2887","510","525",1
"2888","524","525",1
"2889","526","525",1
"2890","540","525",1
"2891","541","525",1
"2892","510","526",1
"2893","511","526",1
