species,pu,amount
30,19,0.013287857458558143
31,19,4.246002829943442
32,19,4.246002829943442
33,19,170.0
34,19,44.924715140174
35,19,5.018130097136799
36,19,0.9999999999999855
37,19,28.9078341314676
38,19,2.8969173670708165e-05
7,20,10250000.0
15,20,10000.0
21,20,6.495
26,20,174.0
27,20,3.574548145536629
28,20,0.1637989881827449
29,20,0.003135911338207548
30,20,0.0011093061100108824
31,20,0.817352630158922
32,20,0.817352630158922
33,20,174.0
34,20,49.77904587926258
35,20,0.1637989881827449
36,20,0.9999999999999779
37,20,32.33648477712281
38,20,0.0006300222292567971
7,21,4620000.0
22,21,9.0988
26,21,172.0
27,21,2.811341324272558
28,21,0.08011126668193456
29,21,0.0010553464034444256
30,21,0.0006692549826984637
31,21,0.44902665207167125
32,21,0.44902665207167125
33,21,172.0
34,21,49.86273302380852
35,21,0.08011126668193456
36,21,0.9999999999999837
37,21,32.704810502860965
38,21,0.0001884487394897563
6,22,160000.0
15,22,10000.0
22,22,9.5666
26,22,169.0
27,22,2.025823494362832
28,22,0.004149281769358165
29,22,2.265900099469313e-06
30,22,0.00047794189007353236
31,22,0.01795575336046689
32,22,0.01795575336046689
33,22,169.0
34,22,49.93869461402055
35,22,0.004149281769358165
36,22,0.9999999999999839
37,22,33.13588116057628
38,22,5.236134717345517e-07
1,23,2040000.0
22,23,8.5626
26,23,183.0
27,23,8.436988516226702
28,23,0.6595310848068795
29,23,1.4057400978848413e-07
30,23,0.007913246423512574
31,23,0.17517391056355971
32,23,0.17517391056355971
33,23,183.0
34,23,49.28331300524403
35,23,0.6595310848068795
36,23,0.9999999999999665
37,23,32.97866300078798
38,23,5.292619936197944e-07
4,24,1000000.0
22,24,8.9177
26,24,166.0
27,24,1.487428085834483
28,24,0.008770847689473012
29,24,0.00028155396333348474
30,24,0.0004928966822419106
31,24,0.09083910473553183
32,24,0.09083910473553183
33,24,166.0
34,24,49.93407311034802
35,24,0.008770847689473012
36,24,0.9999999999999851
37,24,33.062997873796846
38,24,2.7191981375905793e-05
7,25,5620000.0
15,25,10000.0
21,25,6.5915
26,25,178.0
27,25,5.451894859216098
28,25,0.15817752846191938
29,25,0.00027554211317600317
30,25,0.001088428368052078
31,25,0.260250420057131
32,25,0.260250420057131
33,25,178.0
34,25,49.784666929084494
35,25,0.15817752846191938
36,25,0.9999999999999739
37,25,32.89358660349408
38,25,0.00016748976294853396
6,26,14170000.0
22,26,7.936
26,26,172.0
27,26,2.811341324272558
28,26,0.49008400138098257
29,26,0.0005260397714883594
30,26,0.0018817064681161712
31,26,1.024587577225875
32,26,1.024587577225875
33,26,172.0
34,26,49.45276114466119
35,26,0.49008400138098257
36,26,0.9999999999999865
37,26,32.12924947609933
38,26,0.0002516860914984608
1,27,55370000.0
26,27,185.0
27,27,10.141346681452308
28,27,4.3258756091912405
29,27,0.0005578049224731379
30,27,0.01286945877179829
31,27,1.5633133947968993
32,27,1.5633133947968993
33,27,185.0
34,27,45.61697465366783
35,27,4.3258756091912405
36,27,0.9999999999999658
37,27,31.59052374087856
38,27,0.0015419931476435668
7,28,7300000.0
21,28,5.0027
